prefecture,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Ibaraki,2020,7,120,0,2877000,96.53953546,94.136887,94.513588,90.999519,92.36720633,90.993401,95.221718,95.280777,93.869949,93.805458,93.747345,-11.25,-4,-6,3.774193548,-59,-100,-7.69727747,-25.67741935,-56.86234963,-13.49733202,-47.16420155,8.6,-5.8,6.1,9.9,84.2,266897,31.8,25,33.3,36.8,27.8,31,32.4,38.9,23.8,31.2,,34.2,31.5,-0.692661267,823,3165,,,,,,,,,,,,,,,,,,,,,,,85,,,14,,,,,,,10126,
Ibaraki,2020,8,251,3,2877000,96.53953546,96.658272,96.29863,92.998672,92.95487313,93.868797,95.827545,95.886986,95.932167,96.769714,96.70977,-10,-6,-9,6.25,-32,-100,-20.76677078,-20.75,-67.74079251,-28.31633645,-35.16574771,10.7,-3.9,7.1,11.2,88,276360,32.2,22.2,33.3,38,33.3,30.2,31.5,40.5,26.4,31.8,,39.2,31.3,-0.147782597,683,2614,,,,,,,,,,,,,,,,,,,,,,,90,,,9,,,,,,,8161,
Ibaraki,2020,9,112,4,2877000,96.53953546,97.381248,97.55088,93.554199,94.54213916,94.71096,97.46386,97.524315,96.505211,97.637901,97.577415,-9.25,-7,-7,-4.777777778,56,-97.2765957,-4.808709443,-23.92592593,-58.12012718,-14.91059252,-0.87027042,0.9,-1.5,-31.3,1,87.4,269863,34.5,38.9,33.3,41.4,33.3,30.2,34.3,42.9,26.9,36.2,,39.5,33.9,0.04512707,912,3354,,,,,,,,,,,,,,,,,,,,,,,91.4,,,9,,,,,,,12084,
Ibaraki,2020,10,111,1,2877000,99.25709645,99.467461,99.941772,95.594109,96.88862152,96.824409,99.974907,99.70105,98.368965,99.908646,100.18384,-6,1,0,7.741935484,138,-87.8389831,3.95777841,-22.93548387,-69.4681326,29.46653871,18.47105019,11.7,-4.2,32.7,3.7,90.5,283508,35.7,50,33.3,40,33.3,33.3,33.8,44.4,28.2,38.3,,38,35.4,-8.076234246,900,3017,,,,,,,,,,,,,,,,,,,,,,,96.1,,,11,,,,,,,10803,
Ibaraki,2020,11,793,3,2877000,99.25709645,99.485313,100.01129,95.046783,96.44151756,97.406265,99.513557,99.240967,97.805748,100.50903,100.78588,-5.75,-4,-9,4.25,183,68.0818802,-9.105036829,-14.5,-28.42732446,19.8837949,14.19197816,7.6,-2,13.9,12.9,89.7,278718,38.1,55.6,41.7,44.2,50,34.3,34.3,40,32.1,45,,40.7,37.7,-8.782798819,984,2984,,,,,,,,,,,,,,,,,,,,,,,96.8,,,6,,,,,,,10705,
Ibaraki,2020,12,885,15,2877000,99.25709645,98.5811,98.994438,94.351974,95.52495088,96.351891,98.567795,98.297798,97.090775,99.421074,99.694923,-11.75,-6.5,-11,6.032258065,58,-96.0895522,-25.47689238,-17.22580645,-13.26361022,-4.482196668,-10.53502556,4.1,-2.4,5.6,9,89.3,315007,37.8,33.3,41.7,46.1,25,34.3,36,53.3,30.2,41.7,,40.6,37.6,-19.6759642,761,2816,,,,,,,,,,,,,,,,,,,,,,,98.4,,,8,,,,,,,9965,
Ibaraki,2021,1,2372,26,2877000,97.91108917,98.241394,98.206726,96.811661,96.62846707,94.463448,99.319374,98.304367,98.490738,97.094063,98.107018,-19,-10.5,-17.5,9.5,-61,-99.3637328,-33.66456032,-7,-10.80772185,-33.39453605,-9.637974134,5.9,-1.8,13,7.8,96.2,267760,40.4,29.2,41.7,48.9,33.3,37.9,38.7,52.4,29.8,43.2,,41.2,40.3,-3.209602464,854,3152,,,,,,,,,,,,,,,,,,,,,,,99.3,,,11,,,,,,,10910,
Ibaraki,2021,2,937,47,2877000,97.91108917,100.12746,99.305374,97.773651,96.05607412,97.173622,98.731041,97.722046,99.469414,99.879715,100.92173,-15.75,-10.5,-14,9.75,-60,-94,-30.15067031,-11,-52.00058692,-45.10647724,-0.229129688,1.6,-4.8,2.7,-3,98.5,252451,39.9,29.2,41.7,44.7,25,38.3,39.2,42.9,30.8,43.9,,41.7,39.7,49.92654713,994,3515,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,11765,
Ibaraki,2021,3,985,18,2877000,97.91108917,99.648216,100.07311,96.776138,97.48549439,97.23806,100.20027,99.176262,98.454597,99.945946,100.98866,-8.5,-5.165,-10.5135,5,-47,-94,-27.40941483,-10,-0.455190001,-22.96235152,36.3770934,1.8,1.8,2.3,-0.2,93.7,309800,41.9,33.3,41.7,47.3,44.4,42,38.9,52.1,27.4,45.8,,42.6,41.8,5.052505043,1212,4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15671,
Ibaraki,2021,4,1403,6,2877000,,,,100.65279,98.9483449,,,,,,,-7.875,-1.6355,-3.14,5.157120667,,,-23.13295168,-12.03333333,,,,2.1,5.6,-0.2,-3,102.5,301043,40.7,44.4,33.3,41.1,33.3,42.9,39.7,42.9,37.5,38.2,,38.9,40.9,-27.72146938,889,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,2021,5,1591,16,2877000,,,,,95.62333809,,,,,,,-10,,,9.201065,,,-34.89965756,-5.051271833,,,,,,,,,281063,39,26.7,33.3,35.5,38.9,43.2,38.7,42.6,33.3,39.9,,39.3,39,86.6,810,2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,2021,6,810,15,2877000,,,,,,,,,,,,-9.125,,,12.31889308,,,-30.20000883,-0.04851229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ibaraki,2021,7,981,2,2877000,,,,,,,,,,,,-10.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2020,1,0,0,1143000,99.99999542,102.05634,102.02887,100,100.0000005,100,102.02887,101.58937,101.58937,102.02887,102.47218,,2.5,-4,-4.166666667,-10,-23.3343204,11.47894328,-0.833333333,-1.913928288,7.752302364,2.533451163,-2.1,-0.5,-2.1,14.3,89.8,287173,,,,,,,,,,,,,,-20.16408273,270,1067,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,-40.2,,,-8.1
Ishikawa,2020,2,6,0,1143000,99.99999542,100.77071,100.30698,100.44007,99.58420108,97.040497,101.60464,101.16696,102.03644,99.009323,99.439522,-1.75,4.5,3.5,1.888888889,-13,-60.4433344,1.890398179,-0.111111111,-1.314571256,-0.88358085,-3.565518553,1.6,1.6,4,27.4,91.8,271735,38.5,,,50,25,38.3,30.3,26.2,41.7,42.4,,45.1,36.3,-6.873879022,374,1444,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,-0.1,,,-8.8
Ishikawa,2020,3,7,0,1143000,99.99999542,94.799332,94.41185,96.067665,95.35812523,89.710762,97.292816,96.873718,97.594536,91.530876,91.928581,-7,0,3,2.5,-60,-95.0642578,-20.49591738,-1.5,-3.969683693,-17.27769523,-14.77273831,-5.9,-7.5,-11.8,22.8,88.1,292214,31.2,,,43.2,16.7,27.5,24.7,26.2,23.3,43.6,,42.9,27.8,51.77177973,542,2058,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,-54.8,,,-14.9
Ishikawa,2020,4,238,8,1143000,91.70163915,92.646942,91.842278,90.304832,88.34509749,90.669083,90.649971,92.134796,94.178596,93.034584,91.559029,-22.125,-1,-6.5,7.7,-97,-99.6775987,-67.80168847,-19.1,-60.32232944,-43.62246435,-27.94863621,-11.5,-14,1,33,86.5,267922,24.7,,,38.1,16.7,21.2,19.1,18.3,12.5,35.4,,32.1,22.7,-39.32887418,222,716,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,-14.6,,,-38.2
Ishikawa,2020,5,47,17,1143000,91.70163915,89.775444,89.066635,86.727364,84.9665976,88.637436,87.183327,88.611366,90.447662,90.949936,89.507439,-21.5,-5.5,-4,4.25,-99,-99.6410947,-53.85592624,-33.25,-75.11493562,-44.75009386,-20.97608515,-10.3,-14.2,18.6,30.1,80.4,252017,22.2,,,28.6,33.3,25,15.4,13.3,16.7,23.5,16.7,26.7,21.7,14.52136465,205,507,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,-46.3,,,-48.1
Ishikawa,2020,6,2,2,1143000,91.70163915,93.018929,94.077644,89.677567,91.34826766,92.022957,93.731491,95.266792,93.524422,94.423782,92.926193,-9.375,-1,-6,3,-81,-100,-31.17052152,-34,-66.14864971,5.757145546,-39.31008741,4.1,-8.1,35.5,25,75.6,273699,25.6,,,34.4,41.7,23.9,18.1,37.5,16.7,29.2,16.7,33.3,24.6,23.94927949,325,1139,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,26.5,,,-24.4
Ishikawa,2020,7,21,0,1143000,96.53953546,94.348122,94.757828,90.685066,92.11822077,91.716225,94.965034,95.023941,93.545578,94.550613,94.49205,-7.5,1.5,-0.5,-0.096774194,-25,-91.8307499,-15.97099334,-30.80645161,-54.3599046,-3.918101322,-48.23313338,0.3,-11.5,8.4,20.3,78,266897,25.3,,,37.2,33.3,22.1,20.4,33.3,22.2,28.9,16.7,28.8,24.9,-20.36477184,348,1339,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,-8.8,,,-15.7
Ishikawa,2020,8,305,6,1143000,96.53953546,95.322655,95.856926,90.525009,92.2064261,93.76033,95.055969,95.114929,93.38047,96.65789,96.598015,-5.125,0,-3,0.75,-47,-99.7030123,-37.96867346,-23.5,-55.65181686,-28.50628245,-37.47959692,-0.3,-10.9,8.5,27.3,77,276360,27.9,,,38.5,41.7,24.7,21.8,29.2,29.2,30.4,33.3,36.1,26.8,-3.177487844,268,1114,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,12.1,,,-18.6
Ishikawa,2020,9,150,14,1143000,96.53953546,94.920731,95.96727,91.602051,94.27456562,91.90625,97.188019,97.248306,94.491486,94.746513,94.68782,-6.5,-2,-2.5,-1.481481481,-10,-93.1188858,-17.36941271,-29.88888889,-59.76372734,-21.4438927,-10.03173608,-6.5,-7.3,-31.9,10.8,76.9,269863,28,33.3,50,36.5,33.3,25.5,21.6,30,29.2,32.4,16.7,32.1,27.4,-6.541737976,375,1502,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,-7.2,,,-15.3
Ishikawa,2020,10,34,2,1143000,99.25709645,95.828926,97.624893,92.234512,96.07701311,93.145309,99.137444,98.865883,94.911842,96.11235,96.37709,-1.5,-5,-8,2.677419355,67,-83.3774751,-1.641781049,-26.67741935,-67.75009155,19.86863054,17.10001611,9,-8.2,40.4,15.9,76.4,283508,31.8,,50,41.7,33.3,28.2,26.5,38.9,29.2,34.2,16.7,37.5,31,-14.17660476,330,1247,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-15.6,,,28.3
Ishikawa,2020,11,43,1,1143000,99.25709645,96.813545,96.907562,95.550537,96.09791971,91.734016,99.159012,98.887398,98.324127,94.656105,94.916832,2.5,0,1,2,95,-92.1587423,1.234491827,-16.75,-34.89873092,9.220620952,19.91491321,1.6,-6.7,32.7,13.8,84.3,278718,34.7,33.3,50,43.1,50,31.7,29,38.9,29.2,39.6,16.7,37.5,34.3,-33.93301851,401,1239,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-23.7,,,2.8
Ishikawa,2020,12,218,1,1143000,99.25709645,96.335732,96.058189,95.586433,95.41183555,90.773796,98.451073,98.181396,98.361069,93.665298,93.923294,-12.25,-3,-5.5,3.612903226,43,-64.3904675,-26.88314197,-20.16129032,-9.59052368,-3.235725595,-10.89613955,2.6,-6.6,16.7,14.3,85.8,315007,34.3,33.3,33.3,41.7,33.3,35.2,26.7,46.7,29.2,36,16.7,38.9,33.7,-41.42500535,281,1101,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,14.2,,,2.3
Ishikawa,2021,1,391,7,1143000,97.91108917,93.720901,94.046402,95.698845,96.22180801,86.774902,98.90139,97.890656,97.35862,89.191414,90.121918,-27,-1,-9.5,3.5,-81,-87.2075807,-44.69103833,-15.75,-11.40911476,-32.49830945,-13.88331913,-1.4,-8.1,7.3,12.7,88.4,267760,33.3,50,50,41.2,50,36.5,22.7,38.9,25,33.3,,43.6,31.9,-8.048891003,286,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8,,,-0.3
Ishikawa,2021,2,389,4,1143000,97.91108917,95.894119,95.127541,97.764015,96.15943533,88.940964,98.83728,97.827202,99.45961,91.417793,92.371529,-21,7.5,4.5,-0.75,-81,-75,-40.50313743,-13,-46.33456218,-45.80097471,-3.780743181,-1,-10.2,8,-0.2,93.2,252451,35.3,,50,38.5,33.3,37.5,26.5,33.3,29.2,41.7,16.7,47.2,33.7,45.44329975,332,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2021,3,60,2,1143000,97.91108917,94.387283,95.197716,95.983719,97.44947755,87.787476,100.16325,99.139618,97.648438,90.232185,91.173546,-8.5,-0.701,2.2855,-1,-58,-77,-34.01889319,-13.75,-2.406818367,-27.62984043,24.55326098,5.8,-0.5,10.5,1.2,85.8,309800,36.6,,50,39.8,41.7,41.7,25.4,44.4,29.2,35.7,,43.9,35.8,-35.59365386,572,2435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2021,4,584,7,1143000,,,,102.2478,98.5967795,,,,,,,-8.625,0.6975,-2.403,-2.289193333,,,-42.64500798,-18.13333333,,,,12.1,7.6,4.3,-1,101.1,301043,38,,50,41.7,33.3,45.2,23.9,29.2,33.3,42.5,33.3,50,36.5,16.92362503,323,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2021,5,1257,34,1143000,,,,,95.45558826,,,,,,,-15.25,,,-0.540765,,,-57.26592694,-9.33237829,,,,,,,,,281063,38.4,,50,43.8,33.3,43.8,25.3,45.8,44.4,39.7,33.3,53,36.7,-1.3,281,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2021,6,179,10,1143000,,,,,,,,,,,,-10.625,,,1.569521538,,,-51.54508996,-6.299248256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishikawa,2021,7,611,1,1143000,,,,,,,,,,,,-9.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,1,0,0,1241000,99.99999542,102.05634,102.02887,100,100.0000014,100,102.02887,101.58937,101.58937,102.02887,102.47218,,-1,0.5,5,-3,-81.12,10.87118284,-2.416666667,-2.102114016,4.202265656,23.7904918,0.3,-0.9,0.5,4.2,107.4,287173,,,,,,,,,,,,,,-16.42576331,441,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,2,0,0,1241000,99.99999542,98.947212,100.01978,97.448181,99.60284828,96.458862,101.62366,101.18591,98.996994,98.415886,98.843506,0,-1.5,0,4.740740741,-13,-71.8512898,3.695752347,-1.185185185,-5.940812415,-4.203284493,15.25276971,4.1,1.8,8.9,15.7,100.9,271735,38.1,33.3,33.3,48.2,27.8,39.2,27.8,28.8,33.3,39.7,50,35.7,38.4,-43.24100676,466,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,3,0,0,1241000,99.99999542,95.846603,96.572594,94.400558,95.87422385,93.430222,97.819389,97.398018,95.900932,95.325798,95.73999,-2.75,0,-1,0.5,-54,-98.5079688,-14.38609456,-3.5,-17.81187788,-19.22512743,-7.056015348,-4.3,-7.3,-3.8,9.5,99.3,292214,32.9,50,16.7,38.3,25,34.1,24.5,30.3,33.3,32.1,33.3,30,33.3,15.28006727,775,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,4,0,0,1241000,91.70163915,93.408463,92.283981,91.171829,88.58550276,91.289612,90.896645,92.385513,95.082779,93.671303,92.185654,-9.25,-3.5,1,10.66666667,-94,-99.9050633,-54.23595411,-13.43333333,-46.511116,-46.78245603,-19.37294332,-4.8,-10.4,-1.1,10.5,103.4,267922,28.5,16.7,33.3,39.3,33.3,29,25.4,17.9,22.2,23.8,16.7,30.2,28.2,-13.19012545,345,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,5,0,0,1241000,91.70163915,91.855057,91.283264,86.876495,85.37401701,92.55056,87.601379,89.036263,90.603195,94.965149,93.458977,-9,-3.5,-1.5,3.75,-98,-99.6466431,-38.87873732,-27.5,-68.89998643,-47.18583799,-17.09558899,-3.9,-8.9,19.3,2.8,94.1,252017,28.6,33.3,33.3,35.2,27.8,30.4,24.6,20.8,25,26.9,25,33.3,27.7,-32.81719704,308,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,6,0,0,1241000,91.70163915,96.20752,95.716774,93.181465,91.81857763,94.747574,94.214073,95.757271,97.178627,97.219482,95.677551,-0.5,-5,-1.5,4.75,-84,-100,-21.40656578,-28.25,-56.1525878,-27.47642082,-31.528117,1.4,-1.7,35.9,4.8,98,273699,30.6,16.7,33.3,37.5,,30.4,29.4,14.8,22.2,32.1,33.3,30.2,30.7,21.29977805,492,1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,7,4,0,1241000,96.53953546,95.647545,95.110565,92.9151,92.52043135,91.998337,95.379677,95.438835,95.845955,94.841446,94.7827,-0.25,3,0,-0.516129032,-61,-100,-11.17758768,-24,-56.40541993,-10.88004648,-43.59482344,1,-7.2,4.1,7.4,98.2,266897,30.9,16.7,33.3,36.6,16.7,30.2,28.3,21.2,26.2,34.6,33.3,31.4,30.8,-26.32846847,475,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,8,15,0,1241000,96.53953546,97.843063,96.627228,95.151443,93.45462,94.006546,96.342735,96.402496,98.15284,96.91172,96.851685,5.5,-2,-2.5,0,-55,-93.5057471,-33.9572766,-16,-68.12450524,-20.51439465,-33.3159728,-1.2,-7.9,0.4,7.8,102.9,276360,31.3,16.7,16.7,39.9,50,31.9,28.8,20.8,27.8,30,25,34.3,30.7,0.864964798,437,1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,9,4,0,1241000,96.53953546,98.652351,97.58532,96.573898,95.17124573,94.148666,98.112411,98.173271,99.620163,97.058228,96.998108,6.125,-5,-3.5,-8.333333333,12,-99.6289425,-12.56971916,-19.66666667,-73.4675874,-0.719932178,0.957025678,-7.6,0.1,-33.1,-2.6,104.2,269863,34.4,25,16.7,40.6,41.7,34,30.3,23.8,30.6,36.1,33.3,36.3,34,-4.814680108,544,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,10,4,0,1241000,99.25709645,99.494118,98.720123,98.098,96.97307237,94.372078,100.06204,99.787956,100.94553,97.378197,97.646423,10.25,0.5,-0.5,5.64516129,75,-82.4450366,-7.697538829,-15.29032258,-60.61453591,35.37457957,16.81116642,7.9,13.1,43.6,5.3,106.7,283508,35,25,50,41.1,16.7,36.7,30.4,25,38.1,33.3,25,37.3,34.6,-35.74167809,600,1420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,11,167,3,1241000,99.25709645,99.084404,98.156174,98.026222,96.60079791,93.651276,99.67791,99.404877,100.87167,96.634438,96.900612,3.75,1.5,-1,-0.25,136,-97.0242469,-20.07780715,-5.25,-26.10942049,14.6230403,11.03279848,-0.2,1.5,35.1,13.4,107,278718,35.3,,33.3,38.3,50,38.1,32.5,25,38.1,34.6,33.3,38.9,34.7,-7.122305427,597,1381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2020,12,191,21,1241000,99.25709645,98.978394,97.765915,97.915306,95.93854236,93.557106,98.99456,98.723396,100.75754,96.53727,96.803169,-5.75,2,2,-4.290322581,40,-88.1253594,-42.1241559,-11.80645161,-16.29595115,-16.07328923,-22.24865315,-2.8,-2.1,17.4,9.9,107.9,315007,36,33.3,33.3,40.6,50,39.4,33.3,27.8,40,29.8,25,37.5,35.8,-29.40431072,453,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,1,111,3,1241000,97.91108917,100.74487,96.529427,104.30062,95.97949157,91.848724,98.652328,97.644135,106.10959,94.406525,95.391441,-14,-3,-4,2.75,-63,-95.1466667,-41.52636961,-7.75,-23.10323455,-39.57694156,-18.12891564,0.8,-2,10.4,5,129.2,267760,32.9,33.3,33.3,37,,38,29.8,22.7,33.3,27.4,33.3,37.5,32,-6.225244501,487,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,2,58,3,1241000,97.91108917,99.325142,96.689194,100.82349,95.57741222,92.561676,98.239052,97.235085,102.57214,95.139336,96.131897,-13.25,-4.5,-3,1.25,-67,-87,-37.31632729,-6.5,-54.63172228,-42.5240735,-6.305660055,-0.7,-4.3,17.2,-4.1,119.3,252451,37.2,33.3,16.7,43.8,,41.7,32.2,28.3,30,33.3,25,40.6,36.6,44.51505127,568,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,3,67,0,1241000,97.91108917,99.868118,96.676109,103.38829,97.05959146,91.054047,99.762505,98.742973,105.18143,93.589722,94.566116,-4.75,5.4855,0.562,-1.75,-38,-98,-33.2290126,-4.25,-18.44532933,-24.49778007,27.27408259,2.3,2.8,11,0,123.2,309800,37.5,50,33.3,39.7,,41.3,35,29.6,33.3,36.1,33.3,41.7,36.8,-15.92796219,824,2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,4,291,1,1241000,,,,103.30135,97.86212194,,,,,,,-0.375,-0.708,1.5325,-2.001332333,,,-38.58331573,-5,,,,5.2,6.2,13.2,1.9,123.6,301043,38.2,66.7,33.3,40.7,,45.5,31.6,33.3,40,30.8,33.3,44.8,36.9,-10.62473257,553,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,5,530,14,1241000,,,,,94.67819261,,,,,,,-2,,,-2.11476,,,-50.62129777,0.256527774,,,,,,,,,281063,36.9,58.3,33.3,35.5,,45.2,33.3,29.6,40,33.3,33.3,47.9,34.8,39.9,453,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,6,237,1,1241000,,,,,,,,,,,,0.125,,,-4.428367692,,,-48.04237314,13.42883233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iwate,2021,7,233,1,1241000,,,,,,,,,,,,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,2,207,5,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,271735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,3,1935,61,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,292214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,4,11949,391,,,,,,,,,,,,,-23.75,,,,,,,,,,,,,,,,267922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,5,2432,441,,,,,,,,,,,,,-24.25,,,,,,,,,,,,,,,,252017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,6,1741,75,,,,,,,,,,,,,-13.375,,,,,,,,,,,,,,,,273699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,7,17377,39,,,,,,,,,,,,,-14.25,,,,,,,,,,,,,,,,266897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,8,31935,287,,,,,,,,,,,,,-12.5,,,,,,,,,,,,,,,,276360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,9,15025,275,,,,,,,,,,,,,-11.25,,,,,,,,,,,,,,,,269863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,10,17523,195,,,,,,,,,,,,,-7.5,,,,,,,,,,,,,,,,283508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,11,47149,382,,,,,,,,,,,,,-8.375,,,,,,,,,,,,,,,,278718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,12,86565,1340,,,,,,,,,,,,,-14,,,,,,,,,,,,,,,,315007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,1,154728,2260,,,,,,,,,,,,,-23.75,,,,,,,,,,,,,,,,267760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,2,41816,2144,,,,,,,,,,,,,-19.75,,,,,,,,,,,,,,,,252451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,3,42283,1278,,,,,,,,,,,,,-13,,,,,,,,,,,,,,,,309800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,4,117407,1067,,,,,,,,,,,,,-12.125,,,,,,,,,,,,,,,,301043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,5,153469,2816,,,,,,,,,,,,,-16.25,,,,,,,,,,,,,,,,281063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,6,52937,1723,,,,,,,,,,,,,-13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2021,7,70667,344,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
