prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,入院中,宿泊療養,自宅療養,調整中,軽症中等症
Toyama,21944,0,0,,100.0070160017777,1050000,101.3271085714286,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21951,0,0,,100.0245554118015,1050000,99.56787999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21958,0,0,-3.25,100.0245554118015,1050000,99.56787999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21965,0,0,-.25,100.0245554118015,1050000,99.56787999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21972,0,0,-.5,99.3917848272242,1050000,98.97179857142858,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21979,0,0,-5,95.59516131976054,1050000,95.39530999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21986,0,0,-3.25,95.59516131976054,1050000,95.39530999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,21993,0,0,-4,95.59516131976054,1050000,95.39530999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,22000,0,0,-2.75,95.59516131976054,1050000,95.39530999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Toyama,22007,10,0,-2.25,90.3815436548617,1050000,92.73710285714286,,,,,,,,,,,,,,0,,,,,10,0,0,0,,,,,
Toyama,22014,34,0,-6.75,88.29609658890216,1050000,91.67381999999999,,,,,,,,,,,,,,0,,,,,30,0,0,0,,,,,
Toyama,22021,51,1,-15.75,88.29609658890216,1050000,91.67381999999999,,,,,,,,,,,,,,0,,,,,87,4,1,0,,,,,
Toyama,22028,83,4,-28.5,88.29609658890216,1050000,91.67381999999999,,,,,,,,,,,,,,0,,,,,165,9,3,0,,,,,
Toyama,22035,34,6,-23,86.54348483866725,1050000,90.00576,,,,,,,,,,,,,,0,,,,,165,37,10,0,,,,,
Toyama,22042,9,3,-20,84.20666917168735,1050000,87.78167999999998,,,,,,,,,,,,,,0,,,,,126,77,13,0,,,,,
Toyama,22049,4,4,-17.25,84.20666917168735,1050000,87.78167999999998,,,,,,,,,,,,,,2,2,20,,,51,156,18,2,,,,,
Toyama,22056,2,3,-14.5,84.20666917168735,1050000,87.78167999999998,,,,,,,,,,,,,,0,0,20,,,28,178,21,0,,,,,
Toyama,22063,0,1,-9,84.20666917168735,1050000,87.78167999999998,,,,,,,,,,,,,,0,0,20,,,16,189,22,0,,,,,
Toyama,22070,0,0,-5.25,90.63886121832932,1050000,92.90238999999998,,,,,,,,,,,,,,0,0,20,,,6,199,22,0,,,,,
Toyama,22077,0,0,-9.5,90.63886121832932,1050000,92.90238999999998,,,,,,,,,,,,,,0,0,20,,,3,202,22,0,,,,,
Toyama,22084,0,0,-1.75,90.63886121832932,1050000,92.90238999999998,,,,,,,,,,,,,,0,0,20,,,0,205,22,0,,,,,
Toyama,22091,0,0,-2.75,90.63886121832932,1050000,92.90238999999998,,,,,,,,,,,,,,0,0,20,,,0,205,22,0,,,,,
Toyama,22098,1,0,-4.5,91.35741336342981,1050000,93.42018999999998,,,,,,,,,,,,,,0,0,20,,,1,205,22,0,,,,,
Toyama,22105,2,0,-10.5,91.64483422147001,1050000,93.62730999999998,,,,,,,,,,,,,,0,0,20,,,3,205,22,0,,,,,
Toyama,22112,1,0,-3.75,91.64483422147001,1050000,93.62730999999998,,,,,,,,,,,,,,0,0,20,,,3,206,22,0,,,,,
Toyama,22119,4,0,-3.5,91.64483422147001,1050000,93.62730999999998,,,,,,,,,,,,,,0,0,20,,,4,209,22,0,,,,,
Toyama,22126,9,0,-1.75,91.94069792023325,1050000,93.95600999999999,,,,,,,,,,,,,,0,0,36,,,12,210,22,0,,,,,
Toyama,22133,41,0,.5,92.68035716714134,1050000,94.77776000000001,,,,,,,,,,,,,,1,0,36,,,48,215,22,1,,,,,
Toyama,22140,23,0,4,92.68035716714134,1050000,94.77776000000001,,,,,,,,,,,,,,0,0,36,,,50,238,22,0,,,,,
Toyama,22147,33,1,-3.25,92.68035716714134,1050000,94.77776000000001,,,,,,,,,,,,,,3,3,36,,,66,259,23,3,,,,,
Toyama,22154,44,1,-4.25,92.68035716714134,1050000,94.77776000000001,,,,,,,,,,,,,,2,2,36,,,75,294,24,2,,,,,
Toyama,22161,17,1,-4.25,94.2815924651006,1050000,97.21990571428572,,,,,,,,,,,,,,1,0,36,,,47,339,25,1,,,,,
Toyama,22168,6,0,-2.25,94.54846501476048,1050000,97.62693,,,,,,,,,,,,,,0,1,36,,,15,368,25,0,,,,,
Toyama,22175,2,0,7.5,94.54846501476048,1050000,97.62693,,,,,,,,,,,,,,0,0,36,,,5,380,25,0,,,,,
Toyama,22182,2,0,3.25,94.54846501476048,1050000,97.62693,,,,,,,,,,,,,,0,0,36,,,5,382,25,0,,,,,
Toyama,22189,10,1,6.5,95.54016392075356,1050000,98.63748999999999,,,,,,,,,,,,,,1,1,36,,,11,385,26,1,,,,,
Toyama,22196,0,0,3.5,96.28393810024833,1050000,99.39540999999998,,,,,,,,,,,,,,0,1,36,,,7,389,26,0,,,,,
Toyama,22203,0,0,5.5,96.28393810024833,1050000,99.39540999999998,,,,,,,,,,,,,,0,0,36,,,1,396,26,0,,,,,
Toyama,22210,0,0,7.25,96.28393810024833,1050000,99.39540999999998,,,,,,,,,,,,,,0,0,36,,,0,396,26,0,,,,,
Toyama,22217,1,0,10.5,96.27385674984832,1050000,99.13553142857141,,,,,,,,,,,,,,0,0,36,,,1,396,26,0,,,,,
Toyama,22224,1,0,1.25,96.21336864744819,1050000,97.57626000000002,,,,,,,,,,,,,,0,0,36,,,1,397,26,0,,,,,
Toyama,22231,4,0,6.75,96.21336864744819,1050000,97.57626000000002,,,,,,,,,,,,,,0,0,36,,,1,398,26,0,,,,,
Toyama,22238,17,0,6.5,96.21336864744819,1050000,97.57626000000002,,,,,,,,,,,,,,0,0,36,,,20,399,26,0,,,,,
Toyama,22245,14,0,-2,96.21336864744819,1050000,97.57626000000002,,,,,,,,,,,,,,0,0,36,,,24,408,26,0,,,,,
Toyama,22252,3,0,-4.25,95.75132170636245,1050000,98.24416285714285,,,,,,,,,,,,,,0,0,36,,,16,420,26,0,,,,,
Toyama,22259,12,0,-3,95.67431388284817,1050000,98.35548000000001,,,,,,,,,,,,,,1,0,36,,,16,432,26,1,,,,,
Toyama,22266,20,0,-10.5,95.67431388284817,1050000,98.35548000000001,,,,,,,,,,,,,,1,1,36,,,26,440,26,1,,,,,
Toyama,22273,48,0,-8,95.67431388284817,1050000,98.35548000000001,,,,,,,,,,,,,,1,1,36,,,56,459,26,1,,,,,
Toyama,22280,35,0,-36.25,95.9887001393577,1050000,97.49089714285712,,,,,,,,,,,,,,2,2,36,,,55,491,26,2,,,,,
Toyama,22287,139,0,-25.25,96.40788181470377,1050000,96.33812,,,,,,,,,,,,,,2,2,36,,,147,533,26,2,,,,,
Toyama,22294,86,1,-27.5,96.40788181470377,1050000,96.33812,,,,,,,,,,,,,,3,2,36,,,166,603,27,3,,,,,
Toyama,22301,45,0,-20.5,96.40788181470377,1050000,96.33812,,,,,,,,,,,,,,3,3,36,,,80,736,27,3,,,,,
Toyama,22308,25,0,-15.75,96.40788181470377,1050000,96.33812,,,,,,,,,,,,,,2,4,36,,,48,795,27,2,,,,,
Toyama,22315,9,0,-18.5,96.04354709866517,1050000,98.04012999999999,,,,,,,,,,,,,,2,2,36,,,23,830,27,2,,,,,
Toyama,22322,7,0,-13.5,96.04354709866517,1050000,98.04012999999999,,,,,,,,,,,,,,3,3,36,,,18,842,27,3,,,,,
Toyama,22329,15,0,-19.5,96.04354709866517,1050000,98.04012999999999,,,,,,,,,,,,,,3,3,36,,,21,850,27,3,,,,,
Toyama,22336,2,1,-9.75,96.04354709866517,1050000,98.04012999999999,,,,,,,,,,,,,,2,2,36,,,17,860,28,2,,,,,
Toyama,22343,4,0,-10.25,97.43055971296305,1050000,99.38764000000002,,,,,,,,,,,,,,1,1,36,,,10,870,28,1,,,,,
Toyama,22350,3,0,-4,97.43055971296305,1050000,99.38764000000002,,,,,,,,,,,,,,1,1,36,,,11,873,28,1,,,,,
Toyama,22357,9,0,-.25,97.43055971296305,1050000,99.38764000000002,,,,,,,,,,,,,,2,2,36,,,14,879,28,2,,,,,
Toyama,22364,11,0,0,97.43055971296305,1050000,99.38764000000002,,,,,,,,,,,,,,1,1,36,,,22,884,28,1,,,,,
Toyama,22371,19,1,12,97.98511900281588,1050000,99.19880571428573,,,,,,,,,,,,,,0,0,36,,,31,890,29,0,,,,,
Toyama,22378,91,0,2.25,98.40103847020552,1050000,99.05718,,,,,,,,,,,,,,1,0,36,,,108,905,29,1,,,,,
Toyama,22385,102,0,-7.75,98.40103847020552,1050000,99.05718,5,5,0,,,,,,,.00037399956,.00037399956,,,2,3,36,,,141,974,29,2,,,,,
Toyama,22392,110,0,3.75,98.40103847020552,1050000,99.05718,647,647,0,27404,18351,9053,.010367587,.010400089,.010302321,.008643724,.008643724,,,5,1,36,,,153,1072,29,5,,,,,
Toyama,22399,96,0,-2.75,97.45449643442444,1050000,98.16135714285714,1396,1396,0,38623,28104,10519,.010660738,.010893352,.01008535,.0065256516,.0065256516,,,7,6,36,,,157,1164,29,7,,,,,
Toyama,22406,58,2,2.75,95.08814134497177,1050000,95.92179999999999,1471,1424,47,42755,30794,11961,.010440327,.010452587,.010408898,.0043119243,.0042914706,.0050396742,,8,7,36,,,140,1237,31,8,,,,,
Toyama,22413,101,1,1,95.08814134497177,1050000,95.92179999999999,3646,2966,680,52079,33970,18109,.010149563,.0097967172,.010884978,.0037156725,.0032477593,.0099994121,,4,6,36,,,159,1319,32,4,,,,,
Toyama,22420,229,2,-6,95.08814134497177,1050000,95.92179999999999,16537,15187,1350,64935,38495,26440,.0100856,.0097076949,.010691572,.0070675802,.0070107654,.0077765426,,6,5,36,,,294,1411,34,6,,,,,
Toyama,22427,125,1,.25,95.08814134497177,1050000,95.92179999999999,43191,41305,1886,73119,43375,29744,.0099334568,.0097358711,.010236404,.0086681778,.008861091,.0058695748,,9,6,36,,,278,1550,35,9,,,,,
Toyama,22434,59,1,4.75,97.72414312176352,1050000,97.36447428571429,78639,75122,3517,79326,45526,33800,.0096098213,.0093899965,.0099227056,.0087376665,.0092744688,.0039072176,,8,8,36,,,177,1709,36,8,,,,,
Toyama,22441,37,1,3.25,98.1634767512288,1050000,97.60492000000001,135944,119117,16827,84013,47392,36621,.0092241932,.0091019012,.0093874177,.0093256542,.0096265785,.0076359366,,5,8,36,,,73,1849,37,5,,,,,
Toyama,22448,50,0,3,98.1634767512288,1050000,97.60492000000001,214851,167465,47386,90365,49858,40507,.0092094177,.0090780379,.0093764421,.0098646944,.0098826485,.009801764,,2,2,36,,,72,1900,37,2,,,,,
Toyama,22455,28,1,4.75,98.1634767512288,1050000,97.60492000000001,295705,207109,88596,96057,51826,44231,.0091881752,.0089914771,.0094298869,.0099485135,.0096727535,.01065887,,1,2,36,,,58,1941,38,1,,,,,
Toyama,22462,5,0,2.75,98.16347675122877,1050000,98.10094857142859,375978,244194,131784,100237,53562,46675,.0091420822,.0089600505,.009360305,.0098530352,.0095224967,.010530345,,1,1,36,,,16,1988,38,1,,,,,
Toyama,22469,16,0,-4.75,,1050000,98.47297000000002,467905,293441,174464,102967,54203,48764,.0089947069,.0087596606,.0092712287,.0095862951,.0093410295,.010029214,,2,1,36,,,22,1998,38,2,,,,,
Toyama,22476,27,0,3,,1050000,98.47297000000002,545142,335453,209689,105877,55662,50215,.008935947,.0087404307,.0091631524,.0093662553,.0092483284,.0095612947,,2,2,36,,,35,2012,38,2,,,,,
Toyama,22483,71,0,9,,1050000,98.47297000000002,579385,347316,232069,107378,56101,51277,.0088881403,.0086883279,.0091175511,.0088259149,.0087280339,.0089765759,,3,1,36,,,90,2028,38,3,,,,,
Toyama,22490,151,0,1.5,,1050000,98.43444857142858,653777,374703,279074,108367,56053,52314,.0088145426,.0085810767,.009079216,.008706864,.0085500544,.0089266784,,2,3,36,,,184,2084,38,2,,,,,
Toyama,22497,274,0,4.25,,1050000,98.20331999999999,653777,374703,279074,108367,56053,52314,.0088145426,.0085810767,.009079216,.008706864,.0085500544,.0089266784,,6,3,36,,,353,2190,38,6,,,,,
Toyama,22504,378,0,0,,1050000,98.20331999999999,724915,404724,320191,108367,56053,52314,.0088145426,.0085810767,.009079216,.0085280593,.0083203102,.0088059846,,7,8,36,,,516,2405,38,7,,,,,
Toyama,22511,777,1,-5.625,,1050000,98.20331999999999,844138,469530,374608,108367,56053,52314,.0088145426,.0085810767,.009079216,.0084517244,.0083485311,.0085847238,,10,12,36,,,993,2600,38,10,,,,,
Wakayama,21937,0,0,,100.000001137004,935000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21944,0,0,,99.91347733763992,935000,101.6177142857143,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21951,0,0,,99.69716783922981,935000,100.585,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21958,5,0,-11.5,99.69716783922981,935000,100.585,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21965,8,0,.25,99.69716783922981,935000,100.585,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21972,0,1,-2.25,99.1648059628419,935000,100.2242657142857,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21979,1,0,-6.25,95.97063470451441,935000,98.05985999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21986,1,0,-1.5,95.97063470451441,935000,98.05985999999999,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Wakayama,21993,2,0,4.75,95.97063470451441,935000,98.05985999999999,,,,,,,,,,,,,,0,,,,,5,9,1,0,,,,,
Wakayama,22000,0,0,2.25,95.97063470451441,935000,98.05985999999999,,,,,,,,,,,,,,0,,,,,3,13,1,0,,,,,
Wakayama,22007,7,0,-.5,91.26190766670179,935000,93.54193142857142,,,,,,,,,,,,,,0,,,,,9,15,1,0,,,,,
Wakayama,22014,15,0,-7.5,89.37841685157674,935000,91.73475999999998,,,,,,,,,,,,,,0,,,,,16,17,1,0,,,,,
Wakayama,22021,6,0,-14.5,89.37841685157674,935000,91.73475999999998,,,,,,,,,,,,,,0,,,,,25,20,1,0,,,,,
Wakayama,22028,13,0,-20.75,89.37841685157674,935000,91.73475999999998,,,,,,,,,,,,,,0,,,,,30,27,1,0,,,,,
Wakayama,22035,4,1,-22.5,88.0226820521212,935000,89.9912157142857,,,,,,,,,,,,,,0,,,,,25,35,2,0,,,,,
Wakayama,22042,0,0,-24.25,86.21503565284709,935000,87.66648999999998,,,,,,,,,,,,,,0,,,,,12,48,2,0,,,,,
Wakayama,22049,1,1,-18,86.21503565284709,935000,87.66648999999998,,,,,,,,,,,,,,0,0,32,,,8,52,3,0,,,,,
Wakayama,22056,0,0,-14.75,86.21503565284709,935000,87.66648999999998,,,,,,,,,,,,,,0,0,32,,,6,54,3,0,,,,,
Wakayama,22063,0,0,-12.5,86.21503565284709,935000,87.66648999999998,,,,,,,,,,,,,,0,0,32,,,3,57,3,0,,,,,
Wakayama,22070,0,0,-7.75,92.22289513313311,935000,93.63572000000001,,,,,,,,,,,,,,0,0,32,,,0,60,3,0,,,,,
Wakayama,22077,0,0,-13,92.22289513313311,935000,93.63572000000001,,,,,,,,,,,,,,0,0,32,,,0,60,3,0,,,,,
Wakayama,22084,0,0,-1.75,92.22289513313311,935000,93.63572000000001,,,,,,,,,,,,,,0,0,32,,,0,60,3,0,,,,,
Wakayama,22091,1,0,-3.75,92.22289513313311,935000,93.63572000000001,,,,,,,,,,,,,,0,0,32,,,1,60,3,0,,,,,
Wakayama,22098,0,0,-6.75,92.49729316098077,935000,93.61052714285714,,,,,,,,,,,,,,0,0,32,,,0,61,3,0,,,,,
Wakayama,22105,16,0,-15.5,92.60705237211982,935000,93.60045000000001,,,,,,,,,,,,,,0,0,32,,,16,61,3,0,,,,,
Wakayama,22112,9,0,-6.5,92.60705237211982,935000,93.60045000000001,,,,,,,,,,,,,,1,0,32,,,13,73,3,1,,,,,
Wakayama,22119,33,0,-3,92.60705237211982,935000,93.60045000000001,,,,,,,,,,,,,,1,0,32,,,31,87,3,1,,,,,
Wakayama,22126,45,0,-3,92.85752022460375,935000,93.8683842857143,,,,,,,,,,,,,,2,2,32,,,50,112,3,2,,,,,
Wakayama,22133,12,0,-.5,93.48368985581358,935000,94.53822000000001,,,,,,,,,,,,,,4,0,40,,,26,148,3,4,,,,,
Wakayama,22140,17,1,16.5,93.48368985581358,935000,94.53822000000001,,,,,,,,,,,,,,3,0,16,,,24,166,4,3,,,,,
Wakayama,22147,29,0,-10.333333,93.48368985581358,935000,94.53822000000001,,,,,,,,,,,,,,1,0,21,,,36,183,4,1,,,,,
Wakayama,22154,5,0,-10.666667,93.48368985581358,935000,94.53822000000001,,,,,,,,,,,,,,0,0,21,,,11,212,4,0,,,,,
Wakayama,22161,3,0,-13.666667,94.77303225046678,935000,95.53804285714286,,,,,,,,,,,,,,0,0,40,,,3,223,4,0,,,,,
Wakayama,22168,3,0,-5.75,94.98792264957562,935000,95.70467999999998,,,,,,,,,,,,,,0,0,40,,,4,225,4,0,,,,,
Wakayama,22175,0,0,-.5,94.98792264957562,935000,95.70467999999998,,,,,,,,,,,,,,0,0,40,,,2,227,4,0,,,,,
Wakayama,22182,4,0,-3.75,94.98792264957562,935000,95.70467999999998,,,,,,,,,,,,,,0,0,40,,,4,229,4,0,,,,,
Wakayama,22189,2,0,-.25,95.90211979829996,935000,96.23162285714285,,,,,,,,,,,,,,0,0,40,,,4,231,4,0,,,,,
Wakayama,22196,7,0,-5.5,96.58776765984324,935000,96.62683000000001,,,,,,,,,,,,,,0,0,40,,,8,234,4,0,,,,,
Wakayama,22203,6,0,1.25,96.58776765984324,935000,96.62683000000001,,,,,,,,,,,,,,1,0,40,,,7,241,4,1,,,,,
Wakayama,22210,17,0,2.5,96.58776765984324,935000,96.62683000000001,,,,,,,,,,,,,,2,0,40,,,17,247,4,2,,,,,
Wakayama,22217,3,0,3.75,96.54087554177629,935000,96.55209142857143,,,,,,,,,,,,,,2,0,40,,,10,256,4,2,,,,,
Wakayama,22224,13,0,-.25,96.25952283337485,935000,96.10366,,,,,,,,,,,,,,3,0,40,,,15,264,4,3,,,,,
Wakayama,22231,38,0,1.75,96.25952283337485,935000,96.10366,,,,,,,,,,,,,,3,0,40,,,43,274,4,3,,,,,
Wakayama,22238,58,0,1.75,96.25952283337485,935000,96.10366,,,,,,,,,,,,,,4,1,40,,,68,306,4,4,,,,,
Wakayama,22245,62,2,-1.75,96.25952283337485,935000,96.10366,,,,,,,,,,,,,,8,3,40,,,79,351,6,8,,,,,
Wakayama,22252,57,1,-5,95.95296901692431,935000,97.26864571428573,,,,,,,,,,,,,,6,1,40,,,76,409,7,6,,,,,
Wakayama,22259,51,0,-5.5,95.90187671418256,935000,97.46281,,,,,,,,,,,,,,10,1,40,,,64,472,7,10,,,,,
Wakayama,22266,24,0,-11,95.90187671418256,935000,97.46281,,,,,,,,,,,,,,6,3,40,,,32,528,7,6,,,,,
Wakayama,22273,18,0,-9.75,95.90187671418256,935000,97.46281,,,,,,,,,,,,,,5,1,40,,,26,550,7,5,,,,,
Wakayama,22280,56,0,-26.25,95.94768763915613,935000,97.12277714285713,,,,,,,,,,,,,,4,2,40,,,64,570,7,4,,,,,
Wakayama,22287,111,1,-15.75,96.00876887245421,935000,96.6694,,,,,,,,,,,,,,5,2,40,,,128,616,8,5,,,,,
Wakayama,22294,102,3,-16,96.00876887245421,935000,96.6694,,,,,,,,,,,,,,9,0,40,,,121,722,11,9,,,,,
Wakayama,22301,127,1,-19.25,96.00876887245421,935000,96.6694,,,,,,,,,,,,,,15,3,40,,,145,817,12,15,,,,,
Wakayama,22308,71,2,-16.25,96.00876887245421,935000,96.6694,,,,,,,,,,,,,,14,1,40,,,95,934,14,14,,,,,
Wakayama,22315,45,1,-16.5,95.85528663307238,935000,97.68169,,,,,,,,,,,,,,7,2,40,,,74,997,15,7,,,,,
Wakayama,22322,39,1,-12,95.85528663307238,935000,97.68169,,,,,,,,,,,,,,8,1,40,,,56,1052,16,8,,,,,
Wakayama,22329,12,1,-13.75,95.85528663307238,935000,97.68169,,,,,,,,,,,,,,2,0,40,,,24,1094,17,2,,,,,
Wakayama,22336,4,1,-10.25,95.85528663307238,935000,97.68169,,,,,,,,,,,,,,3,0,40,,,12,1109,18,3,,,,,
Wakayama,22343,4,0,-9.75,97.34796555080243,935000,97.90995999999998,,,,,,,,,,,,,,0,0,40,,,9,1116,18,0,,,,,
Wakayama,22350,11,0,-6.25,97.34796555080243,935000,97.90995999999998,,,,,,,,,,,,,,1,0,40,,,11,1124,18,1,,,,,
Wakayama,22357,24,0,-1.75,97.34796555080243,935000,97.90995999999998,,,,,,,,,,,,,,2,0,40,,,29,1131,18,2,,,,,
Wakayama,22364,46,0,2,97.34796555080243,935000,97.90995999999998,,,,,,,,,,,,,,1,0,40,,,63,1143,18,1,,,,,
Wakayama,22371,102,0,3.75,97.67031739995159,935000,96.70158285714287,,,,,,,,,,,,,,7,0,40,,,140,1167,18,7,,,,,
Wakayama,22378,199,0,-5.5,97.91208128681343,935000,95.7953,,,,,,,,,,,,,,24,2,40,,,226,1251,18,24,,,,,
Wakayama,22385,229,1,-10.25,97.91208128681343,935000,95.7953,427,427,0,,,,,,,.031939562,.031939562,,,41,4,40,,,312,1419,19,41,,,,,
Wakayama,22392,255,3,-6,97.91208128681343,935000,95.7953,3049,3049,0,27047,18367,8680,.010232525,.010409158,.0098778466,.040733714,.040733714,,,55,7,40,,,385,1594,22,55,,,,,
Wakayama,22399,188,7,-9,97.10227100418919,935000,95.31308857142858,7449,7449,0,37003,26207,10796,.010213585,.010158059,.010350931,.034820616,.034820616,,,54,5,40,,,306,1851,29,54,,,,,
Wakayama,22406,138,5,-8,95.07774529762854,935000,94.10756000000002,12174,11757,417,40201,28574,11627,.0098166671,.0096990392,.010118239,.035685495,.035431754,.044713702,,44,4,40,,,244,2043,34,44,,,,,
Wakayama,22413,124,1,-8.25,95.07774529762854,935000,94.10756000000002,32088,29270,2818,49393,31665,17728,.0096260943,.0091319708,.010655966,.032701179,.032050546,.04143874,,37,5,26,,,201,2209,35,37,,,,,
Wakayama,22420,80,4,-14.25,95.07774529762854,935000,94.10756000000002,62030,53976,8054,60009,35328,24681,.0093205022,.0089090383,.0099802827,.026510371,.024916906,.046394277,,42,6,26,,,155,2330,39,42,,,,,
Wakayama,22427,54,5,-4.5,95.07774529762854,935000,94.10756000000002,95086,82842,12244,68056,39834,28222,.0092456313,.0089410646,.0097126067,.019083198,.017771952,.038105551,,24,5,26,,,95,2423,44,24,,,,,
Wakayama,22434,20,1,-5,97.19039635860064,935000,95.61709142857144,144987,114653,30334,74013,42635,31378,.0089661861,.0087937117,.0092116762,.016109666,.014154917,.033699613,,14,2,26,,,52,2485,45,14,,,,,
Wakayama,22441,15,2,-4.5,97.54250486876265,935000,95.86868000000001,200276,145024,55252,79193,44860,34333,.0086949822,.0086156167,.0088009117,.01373878,.011720283,.025072845,,6,1,26,,,25,2524,47,6,,,,,
Wakayama,22448,8,1,-7,97.54250486876265,935000,95.86868000000001,274612,184517,90095,84869,46504,38365,.0086493008,.0084673483,.008880618,.012608568,.010888943,.018636093,,4,2,26,,,10,2544,48,4,,,,,
Wakayama,22455,13,1,-5,97.54250486876265,935000,95.86868000000001,338810,215693,123117,88705,48116,40589,.0084849317,.0083478158,.0086534265,.011398711,.010073658,.014812048,,2,2,26,,,17,2549,49,2,,,,,
Wakayama,22462,20,0,-10.5,97.54250486876265,935000,96.25433142857143,409595,253367,156228,93207,50461,42746,.0085009132,.0084413039,.0085723745,.010734016,.0098802028,.012483569,,2,1,26,,,22,2564,49,2,,,,,
Wakayama,22469,17,0,-7.5,,935000,96.54357000000002,504745,308748,195997,97126,52297,44829,.0084844651,.008451635,.0085230889,.010341062,.0098282937,.011267058,,1,1,26,,,17,2586,49,1,,,,,
Wakayama,22476,32,0,-4,,935000,96.54357000000002,583842,352537,231305,99718,53230,46488,.0084161311,.0083585409,.008483055,.010031172,.009719329,.01054693,,0,0,26,,,39,2595,49,0,,,,,
Wakayama,22483,62,0,6.5,,935000,96.54357000000002,639824,379084,260740,100999,53614,47385,.0083601233,.0083031673,.0084255161,.0097465971,.0095263617,.010085588,,1,0,26,,,69,2625,49,1,,,,,
Wakayama,22490,200,0,-1.75,,935000,96.46008428571429,723719,415650,308069,101989,53764,48225,.0082957577,.0082306564,.0083695613,.0096383365,.0094843926,.0098541351,,9,3,26,,,204,2682,49,9,,,,,
Wakayama,22497,229,0,-.5,,935000,95.95916999999999,723719,415650,308069,101989,53764,48225,.0082957577,.0082306564,.0083695613,.0096383365,.0094843926,.0098541351,,21,2,26,,,274,2836,49,21,,,,,
Wakayama,22504,242,1,-13.5,,935000,95.95916999999999,805127,451697,353430,101989,53764,48225,.0082957577,.0082306564,.0083695613,.0094716912,.0092859799,.0097201336,,15,2,26,,,263,3081,50,15,,,,,
Wakayama,22511,501,1,-13.25,,935000,95.95916999999999,919745,504957,414788,101989,53764,48225,.0082957577,.0082306564,.0083695613,.0092087211,.0089784451,.0095055113,,20,1,26,,,462,3300,51,20,,,,,
Yamagata,21937,0,0,,99.99999937038699,1090000,102.0308,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21944,0,0,,99.93971373833951,1090000,101.6280857142857,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21951,0,0,,99.78899965822073,1090000,100.6213,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21958,0,0,-4.125,99.78899965822073,1090000,100.6213,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21965,0,0,-.75,99.78899965822073,1090000,100.6213,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21972,0,0,-.5,99.2267865420351,1090000,99.9948957142857,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21979,0,0,-9.5,95.85350784492127,1090000,96.23646999999998,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21986,0,0,-4.75,95.85350784492127,1090000,96.23646999999998,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,21993,0,0,-2.75,95.85350784492127,1090000,96.23646999999998,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,22000,0,0,-2.75,95.85350784492127,1090000,96.23646999999998,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamagata,22007,13,0,-4,91.04913585095042,1090000,94.52407000000001,,,,,,,,,,,,,,0,,,,,10,0,0,0,,,,,
Yamagata,22014,25,0,-10.5,89.12738705336209,1090000,93.83911000000001,,,,,,,,,,,,,,0,,,,,34,0,0,0,,,,,
Yamagata,22021,23,0,-13.25,89.12738705336209,1090000,93.83911000000001,,,,,,,,,,,,,,0,,,,,51,10,0,0,,,,,
Yamagata,22028,5,0,-23.5,89.12738705336209,1090000,93.83911000000001,,,,,,,,,,,,,,0,,,,,34,32,0,0,,,,,
