prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_cum_third,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild,week
Akita,22413,92,0,7.75,95.01856316322677,981000,96.19943000000001,19622,18229,1393,45381,27721,17660,,.0088442042,.0079945484,.010615093,.019996963,.01996069,.02048409,,0,0,24,,,158,521,9,0,,,,,,
Akita,22420,53,3,6.25,95.01856316322677,981000,96.19943000000001,39375,35151,4224,55608,31983,23625,,.0086369459,.0080654947,.0095532667,.016828081,.016226733,.024331937,,0,0,24,,,100,629,12,0,,,,,,
Akita,22427,14,0,7.75,95.01856316322677,981000,96.19943000000001,64102,56878,7224,61725,37115,24610,,.0083855437,.0083307633,.0084695369,.012864892,.01220194,.022482401,,1,1,24,,,58,685,12,1,,,,,,
Akita,22434,5,4,12.75,97.12499360096807,981000,99.0398642857143,93447,74642,18805,69039,40879,28160,,.0083636194,.0084315268,.008266964,.010383,.0092152087,.02089145,,1,1,22,,,30,714,16,1,,,,,,
Akita,22441,3,3,15.75,97.4760653405916,981000,99.51327000000002,129826,92614,37212,76218,43880,32338,,.0083683422,.008427402,.0082895141,.008905964,.007484708,.01688646,,1,1,22,,,17,727,19,1,,,,,,
Akita,22448,6,1,14.5,97.4760653405916,981000,99.51327000000002,187068,127423,59645,81820,45599,36221,,.0083385669,.0083025685,.0083843311,.0085890628,.0075196414,.01233753,,1,1,22,,,11,738,20,1,,,,,,
Akita,22455,66,0,15,97.4760653405916,981000,99.51327000000002,261219,185619,75600,88972,49178,39794,,.0085104713,.0085320659,.0084839351,.0087882886,.0086690914,.0090953391,,1,1,22,,,70,745,20,1,,,,,,
Akita,22462,72,0,13,97.2812052244315,981000,98.67424142857145,346071,252413,93658,92381,51758,40623,,.0084255785,.0086582704,.0081466231,.0090692798,.0098430011,.0074838451,,1,1,22,,,99,788,20,1,,,,,,
Akita,22469,32,0,8.75,97.13506013731146,981000,98.04497000000002,451044,322854,128190,98621,54610,44011,,.0086150616,.0088254353,.0083675664,.0092408517,.010277326,.0073691132,,2,1,22,,,44,875,20,2,,,,,,
Akita,22476,35,0,10.75,97.13506013731146,981000,98.04497000000002,535420,346358,189062,104130,56343,47787,,.0087885009,.0088473661,.0087200943,.0091992188,.0095489761,.0086207548,,1,1,22,,,50,904,20,1,,,,,,
Akita,22483,20,0,20.5,97.13506013731146,981000,98.04497000000002,594973,357269,237704,106537,57053,49484,,.0088185277,.0088357627,.0087987389,.0090633705,.0089781517,.0091945408,,1,1,22,,,41,933,20,1,,,,,,
Akita,22490,27,0,8.5,96.76600751371579,981000,97.83479142857145,696055,376097,319958,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0092699127,.0085818637,.010234426,,1,1,22,,,41,960,20,1,,,,,,
Akita,22497,66,1,11.5,94.55169177214189,981000,96.57371999999999,696055,376097,319958,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0092699127,.0085818637,.010234426,,2,1,22,,,79,987,21,2,,,,,,
Akita,22504,98,0,19,94.55169177214189,981000,96.57371999999999,773989,428445,345544,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0091053769,.0088079656,.00950325,,3,2,22,,,130,1034,21,3,,,,,,
Akita,22511,206,0,9.75,94.55169177214189,981000,96.57371999999999,870285,494408,375877,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0087135145,.0087908767,.0086138053,,2,2,22,,,241,1129,21,2,,,,,,
Akita,22518,206,1,4,94.55169177214189,981000,96.57371999999999,944141,517418,426723,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0086437548,.008486148,.0088428929,,2,4,22,,,291,1284,22,2,,,,,,
Akita,22525,90,1,9.25,94.9974037885917,981000,96.79989857142857,994339,537910,456429,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0084267175,.0081852973,.008730174,,2,1,22,,,169,1495,23,2,,,,,,
Akita,22532,87,3,11.75,95.17568859517162,981000,96.89036999999999,1056399,564062,492337,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0082965363,.0079677431,.0087082377,,1,1,22,,,119,1629,26,1,,,,,,
Akita,22539,50,0,12.5,95.17568859517162,981000,96.89036999999999,1119028,604800,514228,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081729572,.0080018286,.0083838357,,2,2,22,,,82,1716,26,2,,,,,,
Akita,22546,29,0,13.75,95.17568859517162,981000,96.89036999999999,1171722,637110,534612,109968,57783,52185,,.0089447675,.0088459197,.009056828,.008149296,.0081042433,.0082036452,,1,1,22,,,39,1788,26,1,,,,,,
Akita,22553,27,0,16,95.92778408550473,981000,96.86923285714286,1235086,675735,559351,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081160385,.0082231853,.0079902643,,1,1,22,,,34,1820,26,1,,,,,,
Akita,22560,13,1,17.75,96.93057807261555,981000,96.84105,,,,,,,,,,,,,,,0,1,22,,,23,1843,27,0,,,,,,
Akita,22567,1,0,9.5,96.93057807261555,981000,96.84105,1342363,710027,632336,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0080985995,.0080960598,.0081014549,,0,0,22,,,6,1861,27,0,,,,,,
Akita,22574,5,0,15,96.93057807261555,981000,96.84105,1400857,727606,673251,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081909653,.0081350962,.0082522137,,0,0,22,,,3,1869,27,0,,,,,,
Akita,22581,9,0,19.75,96.93057807261555,981000,96.84105,,,,,,,,,,,,,,,0,0,22,,,11,1870,27,0,,,,,,
Akita,22588,2,0,19,97.93948127060538,981000,96.73439999999998,1444534.5,742865,701669.5,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081569701,.0081530791,.0081611481,,0,0,22,,,7,1876,27,0,,,,,,
Akita,22595,15,0,4,97.93948127060538,981000,96.73439999999998,,,,,,,,,,,,,,,0,0,22,,,12,1886,27,0,,,,,,
Akita,22602,0,0,8.5,97.93948127060538,981000,96.73439999999998,,,,,,,,,,,,,,,0,0,22,,,3,1895,27,0,,,,,,
Akita,22609,0,0,4.25,97.93948127060538,981000,96.73439999999998,,,,,,,,,,,,,,,0,0,22,,,0,1898,27,0,,,,,,
Akita,22616,8,0,.75,97.9394812706054,981000,96.29890714285713,,,,,,,,,,,,,,,0,0,24,,,7,1899,27,0,,,,,,
Akita,22623,1,0,7,,981000,96.12470999999998,1510011,757586,752425,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081553077,.0081367297,.0081741,,0,0,24,,,6,1901,27,0,,,,,,
Akita,22630,0,0,-.75,,981000,96.12470999999998,1511161,758450,752711,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081430404,.0081340624,.0081521077,,0,0,24,,,0,1907,27,0,,,,,,
Akita,22637,0,0,2.75,,981000,96.12470999999998,,,,,,,,,,,,,,,0,0,24,,,0,1907,27,0,,,,,,
Akita,22644,0,0,-9,,981000,95.99620142857144,,,,,,,,,,,,,,,0,,,,,0,1907,27,0,,,,,,
Akita,22651,6,0,-7.5,,981000,95.67493,1512145,758582,753563,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0081304815,.0081223045,.0081387293,,0,0,24,,,6,1907,27,0,,,,,,
Akita,22658,157,0,-10,,981000,95.67493,1521634,763114,758520,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0080869645,.0080796247,.0080943629,,0,0,24,,,163,1907,27,0,,,,,,
Akita,22665,373,0,-8.25,,981000,95.67493,1522865,763772,759093,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0080832317,.008075783,.008090741,,0,0,24,,,417,2026,27,0,,,,,,
Akita,22672,1605,0,-13,,981000,95.67493,,,,,,,,,,,,,,,0,0,24,,,1754,2294,27,0,,,,,,
Akita,22679,1305,0,-11,,981000,95.5959357142857,1527389,766712,760677,109968,57783,52185,,.0089447675,.0088459197,.009056828,.0080871126,.0080857016,.0080885347,,1,1,24,,,1954,3225,27,1,,,,,,
Aomori,21937,0,0,,99.99999982845053,1263000,102.2745,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21944,0,0,,99.9148631430285,1263000,101.2479971428571,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21951,0,0,,99.70202142947345,1263000,98.68174,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21958,0,0,-4,99.70202142947345,1263000,98.68174,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21965,0,0,0,99.70202142947345,1263000,98.68174,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21972,0,0,-2,99.20563075688406,1263000,98.49107000000001,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21979,0,0,-7,96.2272867213478,1263000,97.34704999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21986,0,0,-4.5,96.2272867213478,1263000,97.34704999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,21993,0,0,-2,96.2272867213478,1263000,97.34704999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Aomori,22000,7,0,-1.25,96.2272867213478,1263000,97.34704999999998,,,,,,,,,,,,,,,0,,,,,7,0,0,0,,,,,,
Aomori,22007,4,0,-7,91.38976886447711,1263000,95.47537857142858,,,,,,,,,,,,,,,0,,,,,11,0,0,0,,,,,,
Aomori,22014,11,0,-12.25,89.45476172172881,1263000,94.72671000000001,,,,,,,,,,,,,,,0,,,,,19,3,0,0,,,,,,
Aomori,22021,0,0,-11.5,89.45476172172881,1263000,94.72671000000001,,,,,,,,,,,,,,,0,,,,,16,6,0,0,,,,,,
Aomori,22028,0,0,-17.25,89.45476172172881,1263000,94.72671000000001,,,,,,,,,,,,,,,0,,,,,8,14,0,0,,,,,,
Aomori,22035,4,0,-16,88.39519153160026,1263000,93.7800042857143,,,,,,,,,,,,,,,0,,,,,12,14,0,0,,,,,,
Aomori,22042,1,0,-12.25,86.98243127809553,1263000,92.51773000000001,,,,,,,,,,,,,,,0,,,,,0,17,0,0,,,,,,
Aomori,22049,0,1,-8,86.98243127809553,1263000,92.51773000000001,,,,,,,,,,,,,,,0,0,29,,,5,21,0,0,,,,,,
Aomori,22056,0,0,-10,86.98243127809553,1263000,92.51773000000001,,,,,,,,,,,,,,,0,0,29,,,2,24,1,0,,,,,,
Aomori,22063,0,0,-1,86.98243127809553,1263000,92.51773000000001,,,,,,,,,,,,,,,0,0,29,,,1,25,1,0,,,,,,
Aomori,22070,0,0,-.25,93.40851061570895,1263000,95.27385000000001,,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,,
Aomori,22077,0,0,2,93.40851061570895,1263000,95.27385000000001,,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,,
Aomori,22084,0,0,2,93.40851061570895,1263000,95.27385000000001,,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,,
Aomori,22091,0,0,1.25,93.40851061570895,1263000,95.27385000000001,,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,,
Aomori,22098,0,0,-.5,93.72800775310972,1263000,95.702,,,,,,,,,,,,,,,0,0,29,,,0,26,1,0,,,,,,
Aomori,22105,3,0,2,93.85580660807003,1263000,95.87325999999999,,,,,,,,,,,,,,,0,0,29,,,2,26,1,0,,,,,,
Aomori,22112,1,0,4.5,93.85580660807003,1263000,95.87325999999999,,,,,,,,,,,,,,,0,0,29,,,4,25,1,0,,,,,,
Aomori,22119,0,0,9.25,93.85580660807003,1263000,95.87325999999999,,,,,,,,,,,,,,,0,0,29,,,4,26,1,0,,,,,,
Aomori,22126,1,0,6.25,94.10543868014057,1263000,96.28527714285714,,,,,,,,,,,,,,,0,0,29,,,2,29,1,0,,,,,,
Aomori,22133,0,0,7.5,94.72951886031693,1263000,97.31532000000001,,,,,,,,,,,,,,,0,0,29,,,2,29,1,0,,,,,,
Aomori,22140,1,0,18.25,94.72951886031693,1263000,97.31532000000001,,,,,,,,,,,,,,,0,0,29,,,1,31,1,0,,,,,,
Aomori,22147,0,0,-5,94.72951886031693,1263000,97.31532000000001,,,,,,,,,,,,,,,0,0,29,,,0,32,1,0,,,,,,
Aomori,22154,2,0,-8.75,94.72951886031693,1263000,97.31532000000001,,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,,
Aomori,22161,0,0,-6.6666665,96.05340891763595,1263000,98.48023714285715,,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,,
Aomori,22168,0,0,-2.75,96.27405726052245,1263000,98.67439,,,,,,,,,,,,,,,0,0,29,,,2,32,1,0,,,,,,
Aomori,22175,0,0,8.75,96.27405726052245,1263000,98.67439,,,,,,,,,,,,,,,0,0,31,,,2,32,1,0,,,,,,
Aomori,22182,0,0,10,96.27405726052245,1263000,98.67439,,,,,,,,,,,,,,,0,0,31,,,0,34,1,0,,,,,,
Aomori,22189,2,0,9.75,96.93107425735106,1263000,98.96552142857142,,,,,,,,,,,,,,,0,0,31,,,2,34,1,0,,,,,,
Aomori,22196,0,0,10.5,97.4238370049725,1263000,99.18386999999998,,,,,,,,,,,,,,,0,0,31,,,1,35,1,0,,,,,,
Aomori,22203,67,0,11.5,97.4238370049725,1263000,99.18386999999998,,,,,,,,,,,,,,,1,0,31,,,67,36,1,1,,,,,,
Aomori,22210,74,0,9,97.4238370049725,1263000,99.18386999999998,,,,,,,,,,,,,,,3,2,31,,,114,60,1,3,,,,,,
Aomori,22217,58,3,11.5,97.37131319237996,1263000,99.07109285714286,,,,,,,,,,,,,,,3,2,31,,,89,143,4,3,,,,,,
Aomori,22224,37,0,2.5,97.05617031682472,1263000,98.39442999999999,,,,,,,,,,,,,,,3,3,31,,,73,196,4,3,,,,,,
Aomori,22231,5,2,-.25,97.05617031682472,1263000,98.39442999999999,,,,,,,,,,,,,,,2,2,31,,,35,237,6,2,,,,,,
Aomori,22238,2,0,.25,97.05617031682472,1263000,98.39442999999999,,,,,,,,,,,,,,,2,2,31,,,19,255,6,2,,,,,,
Aomori,22245,7,0,-4,97.05617031682472,1263000,98.39442999999999,,,,,,,,,,,,,,,2,2,31,,,16,265,6,2,,,,,,
Aomori,22252,43,0,-5,96.58854763401152,1263000,98.73235857142856,,,,,,,,,,,,,,,2,2,31,,,51,273,6,2,,,,,,
Aomori,22259,43,0,-5.75,96.51061052020931,1263000,98.78868,,,,,,,,,,,,,,,2,2,31,,,59,308,6,2,,,,,,
Aomori,22266,17,0,-10,96.51061052020931,1263000,98.78868,,,,,,,,,,,,,,,2,2,31,,,39,345,6,2,,,,,,
Aomori,22273,38,1,-8,96.51061052020931,1263000,98.78868,,,,,,,,,,,,,,,1,2,31,,,44,377,7,1,,,,,,
Aomori,22280,78,1,-27.25,96.41798675374689,1263000,98.25779142857142,,,,,,,,,,,,,,,2,2,31,,,103,395,8,2,,,,,,
Aomori,22287,55,0,-20.25,96.29448839846364,1263000,97.54994000000001,,,,,,,,,,,,,,,2,2,31,,,80,473,8,2,,,,,,
Aomori,22294,82,0,-18,96.29448839846364,1263000,97.54994000000001,,,,,,,,,,,,,,,1,2,31,,,102,533,8,1,,,,,,
Aomori,22301,34,1,-19,96.29448839846364,1263000,97.54994000000001,,,,,,,,,,,,,,,4,3,31,,,69,599,9,4,,,,,,
Aomori,22308,40,4,-15.25,96.29448839846364,1263000,97.54994000000001,,,,,,,,,,,,,,,2,2,31,,,58,646,13,2,,,,,,
Aomori,22315,27,0,-19.75,95.60807403051584,1263000,97.42161,,,,,,,,,,,,,,,1,1,31,,,59,672,13,1,,,,,,
Aomori,22322,61,4,-15,95.60807403051584,1263000,97.42161,,,,,,,,,,,,,,,0,1,31,,,79,709,17,0,,,,,,
Aomori,22329,7,2,-19,95.60807403051584,1263000,97.42161,,,,,,,,,,,,,,,1,1,31,,,60,733,19,1,,,,,,
Aomori,22336,4,1,-14.75,95.60807403051584,1263000,97.42161,,,,,,,,,,,,,,,1,0,31,,,27,769,20,1,,,,,,
Aomori,22343,4,0,-13.25,97.5150956117849,1263000,99.53091000000002,,,,,,,,,,,,,,,0,1,31,,,24,776,20,0,,,,,,
Aomori,22350,39,0,-12.25,97.5150956117849,1263000,99.53091000000002,,,,,,,,,,,,,,,0,0,31,,,43,796,20,0,,,,,,
Aomori,22357,37,0,-8.5,97.5150956117849,1263000,99.53091000000002,,,,,,,,,,,,,,,0,0,31,,,67,809,20,0,,,,,,
Aomori,22364,48,0,-5.75,97.5150956117849,1263000,99.53091000000002,,,,,,,,,,,,,,,1,0,31,,,64,860,20,1,,,,,,
Aomori,22371,136,0,-5.5,97.62142604969303,1263000,98.6363042857143,,,,,,,,,,,,,,,0,0,31,,,164,896,20,0,,,,,,
Aomori,22378,83,0,-7,97.70117387812411,1263000,97.96535000000002,,,,,,,,,,,,,,,0,0,31,,,173,970,20,0,,,,,,
Aomori,22385,142,0,-3.25,97.70117387812411,1263000,97.96535000000002,1017,1017,0,,,,,,,,.076071508,.076071508,,,0,0,31,,,175,1100,20,0,,,,,,
Aomori,22392,177,2,10,97.70117387812411,1263000,97.96535000000002,2211,2211,0,28342,18443,9899,,.010722455,.01045223,.01126507,.029538289,.029538289,,,0,0,31,,,258,1202,22,0,,,,,,
Aomori,22399,138,1,3.75,96.84764588636504,1263000,97.38510714285715,4345,4345,0,38446,26937,11509,,.010611882,.010441014,.011034537,.020310856,.020310856,,,3,0,31,,,279,1318,23,3,,,,,,
Aomori,22406,161,3,2.25,94.71382590696736,1263000,95.93449999999999,6025,5813,212,43071,30210,12861,,.010517492,.010254356,.01119211,.017661009,.017518481,.022732146,,4,3,31,,,284,1471,26,4,,,,,,
Aomori,22413,171,1,-.5,94.71382590696736,1263000,95.93449999999999,16303,14667,1636,51928,34493,17435,,.010120135,.0099475468,.010479849,.01661454,.016060313,.024057409,,4,5,31,,,303,1622,27,4,,,,,,
Aomori,22420,206,1,-5,94.71382590696736,1263000,95.93449999999999,35397,31860,3537,66790,40638,26152,,.010373716,.010248118,.010575113,.015127964,.014707511,.020374542,,5,3,31,,,300,1830,28,5,,,,,,
Aomori,22427,183,2,-2,94.71382590696736,1263000,95.93449999999999,71899,65360,6539,76307,47256,29051,,.010366556,.010606993,.009997908,.014429703,.014021569,.020350557,,1,4,31,,,282,2029,30,1,,,,,,
Aomori,22434,76,0,2.75,96.64068940926725,1263000,97.73677142857142,112266,98633,13633,86880,52994,33886,,.010524939,.010930315,.0099479528,.012474,.012177108,.015145607,,4,1,31,,,174,2213,30,4,,,,,,
Aomori,22441,31,0,5.5,96.96183332631723,1263000,98.03715,173630,139989,33641,93434,54745,38689,,.01025857,.010514087,.0099175274,.011910886,.011313373,.015265973,,2,4,31,,,84,2334,30,2,,,,,,
Aomori,22448,5,1,2.5,96.96183332631723,1263000,98.03715,243593,174320,69273,102613,57799,44814,,.010457655,.010523918,.010373414,.011184358,.010287184,.014329076,,0,1,31,,,30,2392,31,0,,,,,,
Aomori,22455,24,0,2.75,96.96183332631723,1263000,98.03715,332163,223178,108985,109811,60309,49502,,.010503792,.010463223,.010553645,.011175084,.010423236,.013111845,,0,0,31,,,34,2412,31,0,,,,,,
Aomori,22462,43,0,3.5,96.69072462251167,1263000,97.76402428571429,412964,265196,147768,114688,62375,52313,,.010460081,.010434322,.010490961,.010822306,.010341482,.011807564,,0,0,31,,,63,2426,31,0,,,,,,
Aomori,22469,19,0,1.25,96.48739309465749,1263000,97.55917999999998,516586,331928,184658,119037,64273,54764,,.010398506,.010387057,.010411975,.010583657,.010566177,.010615225,,0,0,31,,,38,2470,31,0,,,,,,
Aomori,22476,40,0,3,96.48739309465749,1263000,97.55917999999998,630823,401249,229574,125082,66819,58263,,.010556836,.01049238,.010631738,.010838368,.011062303,.010468001,,1,0,31,,,42,2506,31,1,,,,,,
Aomori,22483,37,0,13.75,96.48739309465749,1263000,97.55917999999998,710813,433269,277544,126238,67229,59009,,.010449264,.010411714,.010492377,.010827989,.010888028,.010735577,,0,0,31,,,59,2526,31,0,,,,,,
Aomori,22490,96,1,-.25,96.14783593393513,1263000,97.33221714285715,830699,476674,354025,127635,67672,59963,,.010381796,.010359813,.010406719,.011063073,.010876851,.01132412,,0,0,31,,,113,2567,32,0,,,,,,
Aomori,22497,160,0,4.75,94.11049296960105,1263000,95.97043999999998,830699,476674,354025,127635,67672,59963,,.010381796,.010359813,.010406719,.011063073,.010876851,.01132412,,0,0,31,,,210,2630,32,0,,,,,,
Aomori,22504,268,0,9.25,94.11049296960105,1263000,95.97043999999998,949943,532348,417595,127635,67672,59963,,.010381796,.010359813,.010406719,.011175338,.010944002,.011484818,,0,0,31,,,363,2745,32,0,,,,,,
Aomori,22511,461,1,2.75,94.11049296960105,1263000,95.97043999999998,1071192,593259,477933,127635,67672,59963,,.010381796,.010359813,.010406719,.010725047,.010548509,.010952577,,0,0,31,,,596,2973,33,0,,,,,,
Aomori,22518,616,0,-.5,94.11049296960105,1263000,95.97043999999998,1163370,637301,526069,127635,67672,59963,,.010381796,.010359813,.010406719,.010650829,.010452343,.01090162,,1,1,31,,,915,3273,33,1,,,,,,
Aomori,22525,564,0,-2,94.76198173236865,1263000,96.03139714285714,1226416,671361,555055,127635,67672,59963,,.010381796,.010359813,.010406719,.010393498,.010216001,.010616606,,2,2,31,,,1131,3618,33,2,,,,,,
Aomori,22532,360,0,-2.5,95.0225772374757,1263000,96.05578000000001,1306723,720406,586317,127635,67672,59963,,.010381796,.010359813,.010406719,.010262482,.010176203,.010370514,,6,3,31,,,666,4443,33,6,,,,,,
Aomori,22539,293,0,-.75,95.0225772374757,1263000,96.05578000000001,1406556,776220,630336,127635,67672,59963,,.010381796,.010359813,.010406719,.010272954,.010269808,.01027683,,7,9,31,,,451,4951,33,7,,,,,,
Aomori,22546,182,2,4.5,95.0225772374757,1263000,96.05578000000001,1469165,807391,661774,127635,67672,59963,,.010381796,.010359813,.010406719,.010218005,.010270272,.010154951,,6,5,31,,,319,5263,35,6,,,,,,
Aomori,22553,99,1,.75,95.79239785873857,1263000,96.32401,1557463,851933,705530,127635,67672,59963,,.010381796,.010359813,.010406719,.010234453,.010367382,.010078415,,3,6,31,,,175,5505,36,3,,,,,,
Aomori,22560,59,2,3,96.81882535375574,1263000,96.68165,,,,,,,,,,,,,,,2,4,31,,,121,5615,38,2,,,,,,
Aomori,22567,96,0,-1.5,96.81882535375574,1263000,96.68165,1715112,926104,789008,127635,67672,59963,,.010381796,.010359813,.010406719,.010347429,.01055987,.010108728,,1,2,31,,,146,5686,38,1,,,,,,
Aomori,22574,17,0,4.75,96.81882535375574,1263000,96.68165,1777474,941902,835572,127635,67672,59963,,.010381796,.010359813,.010406719,.010393086,.010531061,.010241825,,1,1,31,,,44,5805,38,1,,,,,,
Aomori,22581,6,0,11.25,96.81882535375574,1263000,96.68165,,,,,,,,,,,,,,,1,1,31,,,14,5841,38,1,,,,,,
Aomori,22588,2,0,6,97.75068712201366,1263000,96.84395000000002,1857687.5,958064.5,899623,127635,67672,59963,,.010381796,.010359813,.010406719,.01048956,.010514835,.010462631,,1,1,31,,,4,5853,38,1,,,,,,
Aomori,22595,2,0,-1.25,97.75068712201366,1263000,96.84395000000002,,,,,,,,,,,,,,,0,1,31,,,2,5857,38,0,,,,,,
Aomori,22602,0,0,2.5,97.75068712201366,1263000,96.84395000000002,,,,,,,,,,,,,,,0,0,31,,,0,5859,38,0,,,,,,
Aomori,22609,0,0,-3.25,97.75068712201366,1263000,96.84395000000002,,,,,,,,,,,,,,,0,0,31,,,0,5859,38,0,,,,,,
Aomori,22616,0,0,-3.5,97.75068712201364,1263000,96.7571357142857,,,,,,,,,,,,,,,0,0,31,,,0,5859,38,0,,,,,,
Aomori,22623,3,0,-.5,,1263000,96.72240999999998,1940192,976106,964086,127635,67672,59963,,.010381796,.010359813,.010406719,.010478641,.010483708,.010473516,,0,0,31,,,3,5859,38,0,,,,,,
Aomori,22630,1,0,-6.5,,1263000,96.72240999999998,1943488,976965,966523,127635,67672,59963,,.010381796,.010359813,.010406719,.010472678,.010477546,.010467761,,0,0,31,,,3,5860,38,0,,,,,,
Aomori,22637,0,0,-3.25,,1263000,96.72240999999998,,,,,,,,,,,,,,,0,0,31,,,0,5863,38,0,,,,,,
Aomori,22644,2,0,-10.75,,1263000,96.62872428571427,,,,,,,,,,,,,,,0,,,,,2,5863,38,0,,,,,,
Aomori,22651,54,0,-9,,1263000,96.39450999999998,1950420,979414,971006,127635,67672,59963,,.010381796,.010359813,.010406719,.010486993,.010486802,.010487186,,0,0,31,,,55,5864,38,0,,,,,,
Aomori,22658,564,1,-15,,1263000,96.39450999999998,1965421,985827,979594,127635,67672,59963,,.010381796,.010359813,.010406719,.010445541,.010437643,.010453501,,0,0,31,,,612,5871,39,0,,,,,,
Aomori,22665,1313,0,-14,,1263000,96.39450999999998,1967136,986681,980455,127635,67672,59963,,.010381796,.010359813,.010406719,.010441383,.010432724,.010450113,,0,0,31,,,1604,6191,39,0,,,,,,
Aomori,22672,2006,1,-17.25,,1263000,96.39450999999998,,,,,,,,,,,,,,,0,0,31,,,2502,7299,40,0,,,,,,
Aomori,22679,2652,2,-15.5,,1263000,96.4157757142857,1973539,990509,983030,127635,67672,59963,,.010381796,.010359813,.010406719,.010449356,.010445853,.010452889,,0,1,31,,,3752,8270,42,0,,,,,,
Chiba,21937,0,0,,100.0000005111151,6255000,102.2745,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21944,1,0,,99.88306783496338,6255000,101.8370142857143,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21951,2,0,,99.5907361445841,6255000,100.7433,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21958,1,0,-7.125,99.5907361445841,6255000,100.7433,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21965,6,0,1.25,99.5907361445841,6255000,100.7433,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21972,4,0,-3.5,98.84573818426095,6255000,100.1976028571429,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21979,7,0,-13.75,94.37575042232196,6255000,96.92341999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21986,10,0,-1.25,94.37575042232196,6255000,96.92341999999998,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Chiba,21993,13,0,4.5,94.37575042232196,6255000,96.92341999999998,,,,,,,,,,,,,,,0,,,,,27,15,0,0,,,,,,
Chiba,22000,114,1,-3.5,94.37575042232196,6255000,96.92341999999998,,,,,,,,,,,,,,,0,,,,,140,19,1,0,,,,,,
Chiba,22007,104,0,-10.75,88.43840608653275,6255000,92.72662000000001,,,,,,,,,,,,,,,0,,,,,205,32,1,0,,,,,,
Chiba,22014,208,4,-19.75,86.06346835221709,6255000,91.04790000000001,,,,,,,,,,,,,,,0,,,,,412,39,4,0,,,,,,
Chiba,22021,215,6,-22.75,86.06346835221709,6255000,91.04790000000001,,,,,,,,,,,,,,,0,,,,,582,71,8,0,,,,,,
Chiba,22028,121,15,-28,86.06346835221709,6255000,91.04790000000001,,,,,,,,,,,,,,,0,,,,,670,97,19,0,,,,,,
Chiba,22035,45,8,-26.75,85.05784620076265,6255000,90.22436142857143,,,,,,,,,,,,,,,0,,,,,697,105,26,0,,,,,,
Chiba,22042,19,6,-31.25,83.71701666549011,6255000,89.12631,,,,,,,,,,,,,,,12,,,,,217,467,40,12,,,,,,
