prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,rdei_setsubi,rdei_shohi,rdei_koukyou,rdei_jyutaku,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,qe_民間最終消費支出,qe_家計最終消費支出,qe_除く持ち家の帰属家賃,qe_民間住宅,qe_民間企業設備,qe_民間在庫変動,qe_政府最終消費支出,qe_公的固定資本形成,qe_公的在庫変動,qe_純輸出,qe_輸出,qe_輸入,qe_開差,qe_交易利得,qe_GDI,qe_海外からの純受取,qe_海外からの受取,qe_海外への支払,qe_GNI,qe_国内需要,qe_民間需要,qe_公的需要,qe_総固定資本形成,qe_最終需要,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Chiba,千葉県,2020,7,689,4,6255000,96.93237744116199,96.032387,91.657814,95.501427,91.486664,92.460869,92.11857479666197,90.854759,2.418820317723605,15.28800746741825,.6900458639345924,.6581280503400383,96.161064,95.352341,95.70665,94.841789,95.653069,92.695114,90.623329,91.853363,-14.25,-3.5,-6.5,1.290322580645161,-88,-98.3251801,-12.95469753329607,-28.54838709677419,-54.18347066481486,-3.61347694630367,-45.66223067382226,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,3.8,-5.8,16,9.4,90.2,266897,29.5,30,32.2,35.6,32.8,26.3,26.3,32.7,22.7,32.6,30.3,29.8,29.4,-27.72979297724712,1301,5062,,,,,,,,,,,,,,,,,,,114.5,98.90000000000001,102,,,,,,,,,,,,,
Chiba,千葉県,2020,8,1390,13,6255000,96.93237744116199,97.046883,92.626099,96.840469,92.769417,92.50499,92.79161840542095,92.747208,2.583824589553236,15.54544295529409,.6795628214893984,.6430766146403809,96.863647,96.049011,95.752319,96.817284,97.645462,93.305954,91.457695,90.427704,-12.75,-5,-11,1.25,-66,-96.23675950000001,-17.75229128367727,-28.75,-67.31342720384585,-15.77315625757457,-32.05670905174982,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,6.4,-2.9,13.5,10.9,88.8,276360,29.8,36.7,32.5,36.9,33.1,25.7,26.5,31.8,23.2,33,30.8,31.9,29.1,-23.58682703732198,1081,4111,,,,,,,,,,,,,,,,,,,87.3,99.2,102.2,,,,,,,,,,,,,
Chiba,千葉県,2020,9,845,9,6255000,96.932377441162,98.780319,94.280571,98.579933,94.435753,94.161224,94.47159194591225,94.399918,2.459577190592194,15.96866667460352,.7089190127380715,.6613670516422158,98.61734,97.787956,97.466698,98.542519,99.385452,95.011833,93.070488,91.955193,-11.25,-6,-7,-11.96296296296296,-47,-93.92283999999999,2.22101375324072,-26.66666666666667,-55.43347606272302,-1.62210469297608,-.141452043491,284840.4000000001,275696.5,226015,18576.5,83232,181.9,114127.2,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000003,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-6.9,-2.3,-30.5,-6.5,90.3,269863,31.9,33.3,35.2,37.6,36.3,28.3,28.6,31.1,25,35.3,35.7,32.8,31.6,61.95383758362132,1431,5605,,,,,,,,,,,,,,,,,,,86.59999999999999,98.59999999999999,102.2,,,,,,,,,,,,,
Chiba,千葉県,2020,10,1138,9,6255000,98.73796208247464,98.71138,94.830673,98.555931,94.950081,95.855042,96.09386169195372,93.806305,2.471746174034222,15.86322409314239,.6716452194783361,.6674162367583599,99.743149,98.261475,98.017265,97.368721,98.859413,96.416389,95.257393,94.399185,-9.25,1,-.5,9.935483870967742,1,-94.50742769999999,1.659899092412068,-22.35483870967742,-65.15151924525493,49.88679182655941,15.01660509173411,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,6.5,-5,32.2,8.1,92.7,283508,33.7,43.3,38,38,36.2,30.3,31.4,33,27.8,36.7,29.2,34.9,33.3,-13.37272325240282,1329,4702,,,,,,,,,,,,,,,,,,,87.40000000000001,98.3,101.9,,,,,,,,,,,,,
Chiba,千葉県,2020,11,1973,7,6255000,98.73796208247465,99.1213,95.224472,98.929008,95.309509,95.777504,95.94756865398453,94.671448,2.585436331943215,15.93334198084608,.6758583050759913,.6608410848694413,99.591301,98.111885,97.937981,98.266716,99.771156,96.348221,94.908485,94.297356,-9.75,-3,-7.5,.75,5,-74.30126250000001,-12.11553461083597,-15.5,-27.35629341988693,36.18555863582297,8.728327571718621,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000001,-818.2999999999996,114961,30023.19999999999,-96.5,1692.099999999999,97786.89999999995,96094.79999999997,-145.6,4364.300000000002,542156.0999999997,19611.7,28856.19999999999,9244.600000000002,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,1.1,-2.8,22.9,9.4,92.59999999999999,278718,34.9,46.7,37.7,39.4,38.4,31,33.4,34.7,29.7,37.1,30.8,35.3,34.8,-35.19660734913013,1532,4820,,,,,,,,,,,,,,,,,,,89.3,98.7,101.5,,,,,,,,,,,,,
Chiba,千葉県,2020,12,4071,31,6255000,98.73796208247464,98.48291,94.611183,98.103378,94.514084,95.458549,95.26434750087068,93.763817,2.541550781991475,15.78400586278879,.701101082891935,.6384632519689576,98.882133,97.413254,97.611832,97.324615,98.814636,95.474373,94.71965,95.417519,-13,-5,-10.5,1.32258064516129,-22,-23.6748109,-26.77801278310478,-20.38709677419355,-10.36253980412516,8.39920189135678,-12.85351912191526,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,.2,-2.7,15.6,6.4,93.7,315007,34.6,46.7,37.5,38.7,36.8,33.2,32.6,32.6,26.5,36.6,35.7,36.2,34.1,2.457249420645951,1284,4316,,,,,,,,,,,,,,,,,,,178.5,98.8,101.2,,,,,,,,,,,,,
Chiba,千葉県,2021,1,11302,132,6255000,98.20111901210964,97.193306,93.533974,97.189499,93.665352,94.10746,94.3702110770396,92.960487,2.561537983192897,15.62312840599391,.6655240404193811,.6464469819305735,97.920876,96.257332,95.989326,96.458107,98.154465,93.406006,96.870857,95.926682,-23.5,-11.5,-18,1,-85,-95.9511471,-41.62201587849222,-8.25,-8.493747201705299,-28.42703176404332,-8.301434022240414,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,1.8,-2.7,15.3,4.4,94.2,267760,33.7,40,37.3,37.3,35.6,32.7,32,31.2,24.7,35.2,30.3,35.1,33.2,15.7590916024722,1243,4629,,,,,,,,,,,,,,,,,,,87.90000000000001,98,101.4,,,,,,,,,,,,,
Chiba,千葉県,2021,2,4093,203,6255000,98.20111901210963,97.411491,93.743942,98.151756,94.59272,92.645027,94.34257650745717,94.842865,2.574681172955863,16.04747204541951,.6218287155937433,.6474481597247651,97.892204,96.229149,94.49765,98.411316,100.14201,93.578514,96.324158,90.224037,-19.375,-10,-17.5,-1,-89,-91.9463629,-36.89435637744295,-12.25,-45.52889571122602,-40.11593793744236,-.5601309342994192,287101.7000000001,277762.7000000001,228024.7000000001,18723.29999999999,84577.7,-195,114245.8999999999,29524.19999999999,-25.29999999999999,1012.6,99945.29999999997,98932.70000000003,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000001,10177.5,555980.5,533923.8000000003,390204.3000000001,143725.7999999999,132872.1000000001,535105,-1.4,-5.4,5.6,-8.300000000000001,88.59999999999999,252451,35.4,43.3,39,38.1,38.5,33.1,34,31.9,27.2,37.8,35.9,36.5,35.1,-13.65115598242082,1343,5535,,,,,,,,,,,,,,,,,,,,,101.2,,,,,,,,,,,,,
Chiba,千葉県,2021,3,3240,115,6255000,98.20111901210964,99.675278,95.922493,99.923035,96.299774,95.389755,96.14431348315973,96.455231,2.462517086662369,16.52010027000927,.5917391381017391,.6552348362657175,99.761726,98.06691,97.297264,100.08434,101.84447,95.73243,97.212524,94.501022,-14.5,-10.5,-16,-3.25,-81,-91.0888258,-37.42974439983772,-24.5,41.80494559517568,-16.09860035997015,30.4165876496385,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,1.3,3.1,10.7,-1.5,92.8,309800,37.9,43.3,41.5,40.1,39.4,36.2,36.7,35.5,29.5,39.9,37.5,39.3,37.4,60.99081496890025,1685,6950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,4,3495,54,6255000,98.77477365416009,99.235756,95.798927,99.720032,96.083763,95.757278,96.32695370469322,95.840576,2.643000421275791,16.35848767921441,.4545663566680566,.6446241123978615,99.972427,98.599716,98.016602,99.467644,100.87199,95.26004,99.093971,97.046844,-11.75,-7.5,-11,-.4766666666666667,-80,-43.9385797,-34.05592452542098,-21.9,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,9.6,6.4,22.1,-3.7,95.3,301043,38.3,40,40.8,41,40.4,37.7,37.5,35.1,29.5,39.2,38.9,40.3,37.7,12.69034621446548,1296,4289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,5,3938,55,6255000,98.77477365416009,97.177528,93.811981,97.11972,93.57827,93.70536,93.23792602972694,93.91861,2.570448085154056,15.97746379912097,.5059362738695335,.6437385636832125,96.766495,95.437805,95.916267,97.472939,98.849121,92.181351,95.978134,97.657845,-13,-8,-15,1.546475,-76,-78.5041452,-43.06522638061519,-19.0595462999292,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999998,103043.8,102651,-45,-1543.199999999999,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000002,143522.7000000001,133706.2000000001,538187.6999999997,7.3,5,6.4,1.6,95.90000000000001,281063,37.9,40,39.9,38.8,39.4,38.5,37.1,35.5,28.7,38.8,38.1,40.1,37.2,16.9,1131,3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,6,3157,29,6255000,98.77477365416009,99.076996,95.645668,99.126335,95.511719,96.140755,95.87286348502543,95.150581,2.581668458626553,16.20980449268033,.5093120794789227,.6551826255088856,99.501152,98.134911,98.409126,98.751534,100.14577,94.691956,98.935524,99.89817,-11.375,,,1.608284814814815,,,-43.05979489186389,-15.58047832541293,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,-1.4,1.8,-23,.7,98.09999999999999,260285,39.4,40,45.3,40.1,41.3,39.1,38.4,38.1,31.6,40.6,34.7,41.3,38.8,24.97704668363984,1315,3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,7,8874,28,6255000,98.07417875942475,99.415215,95.022995,99.800255,95.27597,94.65052,95.15647017170807,95.395477,2.516245159546414,16.30891807153505,.533463457458037,.6487024654360379,99.675079,98.469589,97.946022,99.92543,101.1639,94.001396,98.15213,96.334015,-13.75,,,6,,,-45,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,1.5,6,-5.5,1.5,94.59999999999999,267710,40.3,37.5,44.3,41.1,40.3,41.3,39.3,35.3,29.2,41.8,37.9,42.4,39.6,-1.534785581290777,1332,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,8,37656,121,6255000,98.07417875942475,97.585625,93.274239,97.805214,93.371376,92.920364,93.11464142505488,93.628113,2.499047376066372,15.93106355415489,.5516736226504055,.6548749615665911,97.536293,96.356667,96.155624,98.074142,99.289673,92.075294,95.810165,95.112022,-18.75,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-3.1,-1.7,-22.6,.7,93.40000000000001,266638,39.2,33.3,41.1,41.4,40.4,40.5,37.3,37.1,30.2,40.7,40.9,41.5,38.4,10.33057313389611,1031,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,9,12713,143,6255000,98.07417875942475,98.714966,94.353683,98.4179,93.956284,94.936989,94.1421829700589,93.770378,2.563810534411695,15.94777253287647,.515986849413816,.6389261207730358,98.612625,97.419983,98.242462,98.223167,99.440536,93.770081,95.107224,97.963341,-15.25,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.8,27648.90000000002,-63.59999999999997,1077.700000000001,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000001,10362.79999999999,548259.9000000003,533212.0999999997,389367.4000000002,143856.1000000001,130456.5,533920.0999999997,1.5,1.8,-6.4,3.8,96.2,265306,40.9,36.1,45.9,43.3,42.6,41,38.8,35.9,32.6,43,36.1,43.2,40.1,-9.280092087665196,1009,3863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,10,761,26,6255000,99.18205100812418,99.822891,96.490425,99.599777,96.355774,96.759842,96.4905332417156,96.221008,2.616911807399045,16.40353891725857,.5338013217167696,.6262163671596922,99.739075,98.502632,98.777557,99.46048,100.72481,96.335052,96.893768,97.861511,-10.5,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,1.3,1.6,.1,5.5,96.09999999999999,281996,41.9,36.7,45.7,44.2,44.1,41.2,39.9,37.1,31.9,44.6,39.4,44.5,41,31.27509251418874,953,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,11,162,4,6255000,99.18205100812416,100.98103,97.609909,100.94236,97.654625,97.43055,97.51997507961825,97.789276,2.682479667774856,16.68613411985921,.5149197473968689,.6258478742621455,100.80318,99.553543,99.46225,101.08154,102.36648,97.264374,98.182869,97.861511,-6.375,,,,,,,,,,,293173.2999999999,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.8,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.100000000002,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,.7,.1,-11.2,1.5,96.09999999999999,277029,43.5,36.7,47.7,44.2,45.4,41.5,42.5,40.2,36.4,46.2,41.7,46.4,42.6,7.304395730730761,1185,4067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2021,12,219,0,6255000,99.18205100812418,100.10026,96.758537,99.997902,96.740929,97.180389,97.14516955400799,96.336685,2.465588808486322,16.5899700443968,.5139986774191475,.6351706114398216,100.41576,99.170921,99.206871,99.580048,100.8459,97.114082,97.225792,97.352348,-8,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,1,2.4,-6.8,3.1,95.59999999999999,317206,44.5,36.7,45.2,43.1,48.4,44.1,43,40.6,38.4,47.3,45.5,47.3,43.5,-13.12495749708205,1114,3592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2022,1,45235,23,6255000,,,,,,,,,,,,,,,,,,,,,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287801,42.3,36.7,43.4,42.6,44.5,41.7,41.2,39.3,37.2,44.5,37.5,45.3,41.4,-2.548540507307635,1297,3826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2022,2,122699,280,6255000,,,,,,,,,,,,,,,,,,,,,-14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,千葉県,2022,3,43664,183,6255000,,,,,,,,,,,,,,,,,,,,,-13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,1,0,0,1352000,100.0000022949857,102.13252,100,102.0386,100,100,100.0000001379209,100,.6635494988115445,3.34567409722,.2335391124778853,.1193820737219564,102.0386,101.49138,101.49138,102.0386,102.59175,100,100,100,,2.5,-3,0,-18,-3.7735849,5.257787875073404,-.0833333333333333,-1.270744182466434,3.619316008591197,7.306856810622289,295965.7999999999,288033.7000000001,238297.8999999999,19500.2,89811.30000000003,710,111303.9,28066.20000000001,19.4,-718,98857.80000000003,99575.80000000003,6.700000000000002,-675.3000000000001,543990.4000000001,21166.2,32566.5,11400.3,565156.5999999999,545297.7000000001,405935.7999999999,139362.3,137359.1,543988.9000000001,-.6,.4,-1.8,3.2,100.8,287173,,,,,,,,,,,,,,40.35112270816791,495,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,2,0,0,1352000,100.0000022949857,100.42914,98.332184,99.969749,97.972481,100.4409,99.72148866213151,96.223473,.6295439306183329,3.240024126568002,.2164233405588554,.1114159244987443,101.75441,101.20872,101.93886,98.185081,98.717346,99.565056,99.997124,101.98412,1.25,-6,-8,2.074074074074074,-11,-68.49840260000001,3.43460824736961,.2592592592592592,-7.343136720429627,-1.811883442223873,-3.836405894075101,295965.7999999999,288033.7000000001,238297.9000000001,19500.2,89811.29999999999,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999997,99575.79999999997,6.699999999999998,-675.2999999999996,543990.4000000003,21166.2,32566.5,11400.29999999999,565156.5999999997,545297.6999999997,405935.8000000001,139362.2999999999,137359.1000000001,543988.9000000003,3.5,3.6,2.9,15.6,102.8,271735,39.6,50,,45.6,41.7,36.1,37,42.9,33.3,45.2,,41.2,39.2,-5.240188539724443,524,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,3,9,0,1352000,100.0000022949857,98.589493,96.530945,98.173851,96.212463,96.829208,96.19224806784905,96.232674,.6631632242177973,3.210827781275999,.2026955158274015,.1211222390290722,98.153221,97.626839,98.2733,98.194473,98.726784,95.648994,97.149452,98.90873,-2,-7,-6.5,5.75,-65,-99.84999999999999,-16.93379486036401,4.75,-9.484278376415276,-15.81104517770684,-17.38042267237983,295965.8,288033.7000000001,238297.9000000001,19500.2,89811.29999999997,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999996,99575.79999999996,6.699999999999997,-675.2999999999996,543990.4000000001,21166.19999999999,32566.5,11400.29999999999,565156.5999999999,545297.6999999997,405935.8000000002,139362.2999999999,137359.1,543988.9000000001,-3.8,-5.9,-10.7,6.9,99.7,292214,36.6,50,16.7,48.3,25,35.3,31.4,35.4,25,35.4,,33.3,37.3,-3.263471056739192,722,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,4,38,3,1352000,92.05101615658502,95.962364,91.588196,94.845512,90.505524,91.124481,88.95914143701094,92.05191,.6313153239989301,3.0525920657132,.206007262466298,.1255230736239786,93.224976,93.232697,95.50206,96.466057,96.458054,88.508316,89.753487,95.734123,-12.5,-12,-13.5,10.93333333333333,-95,-99.8844598,-60.51048308889899,-5.9,-69.1367835203513,-46.26100646061548,-27.67377575967726,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,-15.6,-11,-4.6,12.8,96.5,267922,28.1,33.3,16.7,37,16.7,27.5,26.9,27.1,33.3,13,,37.5,25.9,-21.76669545045257,375,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,5,35,1,1352000,92.05101615658501,94.76857,90.448822,92.997719,88.742279,88.813065,85.3999923603083,92.084572,.5937356093100932,3.118414234786001,.1789257667884225,.1257866015866931,89.495155,89.502571,93.079605,96.500282,96.492279,86.799393,82.934273,92.361107,-14.75,-2.5,-5,6.75,-98,-99.36974789999999,-50.11064598271744,-18.5,-74.16110525130968,-51.25046918606663,-26.21285814029321,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.79999999999,97950.10000000005,1098.3,4640.3,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999997,516907.4000000003,376127.6999999999,140782.7000000001,132222.1000000001,498822.9000000003,-8.6,-10,15.8,8.9,93.09999999999999,252017,27.8,33.3,8.300000000000001,42.4,16.7,25.5,26.2,24.1,25,14.6,,35.7,25.9,-52.98975226700877,363,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,愛媛県,2020,6,0,0,1352000,92.05101615658502,99.798424,95.249405,98.804642,94.283485,93.757256,91.82542570339363,96.741547,.5788956689831843,3.319735699996001,.1974272348137086,.1239476318599029,96.228706,96.236679,98.261314,101.38057,101.37216,94.831146,86.529388,91.865074,-7.875,-4.5,-6.5,9,-82,-100,-21.20647403393535,-14.75,-54.27734401119353,-29.80497594051749,-39.03124648293382,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,1.4,-4.7,31.7,10.2,92.59999999999999,273699,30.7,41.7,16.7,44.7,16.7,28.1,25.7,42.6,25,16.7,,30,30.9,5.010708293631154,525,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
