prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info,departsuper,conveni,kaden,drugstore,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBsurvice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Tokushima,2021,2,67,2,736000,,94.916237,-12,-3,-7.5,-3.75,,-91,-30.94852553,-8.25,-55.34296656,-52.82867926,-3.904741726,-13.6,-5.6,22,-9.6,39.3,,,,,35,,,,,,52.4,38,-37.28418474,344,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokushima,2021,3,83,2,736000,,,-5.25,0,0,-3,,-92,-23.66026931,-9.25,-38.47704333,-32.87257644,27.81458664,,,,,36.6,,,,,29.7,,,,,,44.4,36,-61.25189635,382,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokushima,2021,4,760,25,736000,,,-6.875,,,-2.52,,,-34.2,-8.2777777,,,,,,,,36.8,,,,,31.1,,,,,,33.3,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokushima,2021,5,184,8,736000,,,-13.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo,2020,1,3,0,13822000,102.05053,100,,-1,0,4.3333335,-11,-7.4089569,3.407142613,12.583333,-14.20360672,-1.312124817,-1.622170235,-1.6,3.1,-0.1,8.7,,,,,,,,,,,,,,-7.79579587,1481,3333,,,,,,,,,,,,,,,,,,,83,106.8,101.9,,,,,,,,,,,,,
Tokyo,2020,2,34,1,13822000,100.56776,99.799561,-3.25,-1,-0.5,7.3703704,-27,-2.5291575,-6.999624502,12.333333,-11.76551901,-2.515754031,-8.109438899,-3.4,4.1,6,19.7,41.8,41.7,41.5,51.7,45.5,36.1,36.5,35.4,32.6,48.4,41.7,43.3,41.2,-37.865724,1829,3852,,,,,,,,,,,,,,,,,,,81.3,106.6,101.8,,,,,,,,,,,,,
Tokyo,2020,3,489,15,13822000,96.853516,97.139519,-8.5,-7.5,-9.5,17.75,-84,-82.6989366,-27.08281199,9.25,-15.12328194,-14.36759581,-17.32702701,-18.1,-5.3,-12,0.2,34,37.5,33.9,42.4,34.2,31.2,30.4,25.3,26.4,38.1,31.5,35,33.7,-7.719591932,2456,4958,,,,,,,,,,,,,,,,,,,89.6,105.8,101.8,,,,,,,,,,,,,
Tokyo,2020,4,3748,104,13822000,88.59977,89.550934,-39.625,-17.5,-26.5,21.966667,-98,-99.7668614,-73.34067107,-10.933333,-59.10374405,-50.12121027,-28.33298831,-39.8,-15.7,-11.3,-2.8,26,30,26.9,33.2,22.5,25.9,23.4,18.9,18.6,27.9,25,27.5,25.5,-4.574490737,979,1702,,,,,,,,,,,,,,,,,,,84.6,107.5,102,,,,,,,,,,,,,
Tokyo,2020,5,957,185,13822000,84.712914,86.203705,-38.75,-16.5,-25,13,-98,-99.8632701,-67.00528677,-27.25,-77.9640793,-62.55905077,-32.57933537,-35.4,-14.7,4.7,-7.4,25.5,26.7,26.9,32.2,24.3,24.2,22.4,17.9,22.5,28.3,24.2,27,25,-19.40842539,918,1675,,,,,,,,,,,,,,,,,,,82.8,106.7,102,,,,,,,,,,,,,
Tokyo,2020,6,994,20,13822000,91.705002,91.766754,-24.875,-8.5,-13,7,-93,-99.4326742,-46.91698072,-28.25,-61.5422233,-40.71047353,-44.23384451,-12,-10,16.4,-4.3,28.5,36.7,31.9,35.8,31.6,26.4,24.7,26.8,21.7,31.2,27.3,29.7,28,28.79400527,1320,3116,,,,,,,,,,,,,,,,,,,158.9,106.6,101.9,,,,,,,,,,,,,
Tokyo,2020,7,6464,7,13822000,92.707069,92.412872,-25,-6.5,-9,9.1935482,-90,-91.3108945,-45.08445446,-24.67742,-54.64595419,-22.78397288,-53.67457747,-13.8,-12,12.7,-1.5,29.5,30,32.2,35.6,32.8,26.3,26.3,32.7,22.7,32.6,30.3,29.8,29.4,-14.78025367,1654,3739,,,,,,,,,,,,,,,,,,,108.3,106.7,102.1,,,,,,,,,,,,,
Tokyo,2020,8,8125,31,13822000,94.540031,93.29261,-25,-6.5,-11,10,-85,-88.7655909,-45.07127766,-29,-72.22016787,-32.16982021,-42.49251431,-10.8,-8.7,12.1,-1.1,29.8,36.7,32.5,36.9,33.1,25.7,26.5,31.8,23.2,33,30.8,31.9,29.1,-61.70478706,1222,2924,,,,,,,,,,,,,,,,,,,80.3,106.2,102.1,,,,,,,,,,,,,
Tokyo,2020,9,4918,45,13822000,95.585251,93.914513,-21.5,-6.5,-8,1.1851852,-78,-46.1415115,-34.28325126,-30.777779,-61.7271589,-16.80608326,-13.78298726,-22.7,-6.9,-23.9,-15.1,31.9,33.3,35.2,37.6,36.3,28.3,28.6,31.1,25,35.3,35.7,32.8,31.6,39.28081357,1719,4113,,,,,,,,,,,,,,,,,,,82.6,106,101.9,,,,,,,,,,,,,
Tokyo,2020,10,5350,47,13822000,97.413483,96.065422,-18.75,1,-2,6.4516129,-17,-22.5327066,-23.47933095,-21.967741,-69.68690503,36.51564373,0.489581028,0.1,-10.1,28,3.4,33.7,43.3,38,38,36.2,30.3,31.4,33,27.8,36.7,29.2,34.9,33.3,-5.0713647,1557,3683,,,,,,,,,,,,,,,,,,,81.6,106,101.9,,,,,,,,,,,,,
Tokyo,2020,11,9861,34,13822000,98.494202,96.83284,-18.5,-4,-7.5,4,-5,-50.8938041,-36.52080694,-15.75,-31.85751648,27.82270669,-3.137459934,-10.4,-10.5,27.2,0.4,34.9,46.7,37.7,39.4,38.4,31,33.4,34.7,29.7,37.1,30.8,35.3,34.8,-12.83202007,1962,3612,,,,,,,,,,,,,,,,,,,84.6,106.1,101.4,,,,,,,,,,,,,
Tokyo,2020,12,19369,138,13822000,97.501823,96.453697,-22,-7,-12.5,9.5806456,-45,-62.5963991,-49.18619227,-14.67742,-18.94694653,0.230842631,-19.23934096,-9.4,-8.6,14.1,-2.4,34.6,46.7,37.5,38.7,36.8,33.2,32.6,32.6,26.5,36.6,35.7,36.2,34.1,-50.35425514,1245,3273,,,,,,,,,,,,,,,,,,,182.8,105.9,101,,,,,,,,,,,,,
Tokyo,2021,1,40367,259,13822000,,97.273109,-34,-11.5,-17.5,10,-83,-53.8348646,-55.78135995,-1.75,-26.59170467,-41.13384223,-24.74281886,-16.5,-9,6,-5,33.7,40,37.3,37.3,35.6,32.7,32,31.2,24.7,35.2,30.3,35.1,33.2,55.96440073,1475,3505,,,,,,,,,,,,,,,,,,,81.8,105.1,101.4,,,,,,,,,,,,,
Tokyo,2021,2,10997,490,13822000,,95.714874,-29.75,-9.5,-16.5,8,-76,-60,-54.68654889,-10.25,-56.90083795,-50.75369707,-19.65095658,-7.7,-12.4,2.3,-14.3,35.4,43.3,39,38.1,38.5,33.1,34,31.9,27.2,37.8,35.9,36.5,35.1,10.37064423,1686,3960,,,,,,,,,,,,,,,,,,,80.6,105.2,101.5,,,,,,,,,,,,,
Tokyo,2021,3,9310,394,13822000,,,-24.75,-9,-14.5,7.25,,-67,-49.43345371,-11,-26.02014512,-28.45837806,10.62107785,,,,,37.9,43.3,41.5,40.1,39.4,36.2,36.7,35.5,29.5,39.9,37.5,39.3,37.4,-16.83009781,2216,5086,,,,,,,,,,,,,,,,,,,,,101.6,,,,,,,,,,,,,
Tokyo,2021,4,18090,121,13822000,,,-22.5,,,7.96,,,-52.84,-14.111111,,,,,,,,38.3,40,40.8,41,40.4,37.7,37.5,35.1,29.5,39.2,38.9,40.3,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo,2021,5,7518,27,13822000,,,-39.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,1,0,0,560000,102.05053,100,,4.5,9.5,-0.33333334,-3,-74.5014245,0.951175558,-5.5833335,-4.905364886,14.78685108,5.084870186,-2.2,0.6,-1.7,6.5,,,,,,,,,,,,,,-70.25568131,246,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,2,0,0,560000,100.73107,100.15181,2.5,0,0,3.4444444,-23,-24.7920133,1.259362132,-1.2222222,-3.135135875,9.790488529,-0.125674706,0.7,4.8,6.6,23,36,,,38.9,,34.4,36.9,33.3,33.3,41.7,33.3,50,35.4,-26.97517027,308,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,3,0,0,560000,97.698204,96.780624,0,2,1,3,-56,-100,-7.549087039,3.75,0.476859228,-9.718809627,-8.685437551,-5.4,-4,-11,7.1,31.4,,,36.1,,30.4,31,16.7,16.7,44.4,33.3,33.3,31.3,9.941070247,435,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,4,3,0,560000,92.511406,87.986633,-12,-2.5,0,8.8000002,-94,-99.7054492,-62.22399961,-8.666667,-64.88102517,-43.04841207,-24.84944779,-13.4,-9.8,-1.2,23.3,24.8,,,33.3,,30.4,20.2,16.7,0,16.7,16.7,33.3,24.2,5.623636156,224,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,5,0,0,560000,90.317116,87.597748,-12.25,-3.5,-2,3,-99,-100,-48.05494273,-24.75,-58.66632791,-51.31728986,-17.63729819,-11.5,-10,9.4,13.1,22.3,,,27.8,33.3,27.2,16.7,12.5,25,16.7,16.7,22.2,22.3,-24.64882457,228,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,6,0,0,560000,94.447823,89.740318,-4,-2.5,-1.5,5.75,-86,-100,-16.54070797,-26.25,-49.68942881,-28.60000737,-31.39383128,-0.9,-3.2,38.6,15,22.6,,,26.7,,22.5,19.2,27.8,0,41.7,16.7,27.8,22.2,44.31690607,287,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,7,12,0,560000,95.339996,92.125839,-2,-2.5,1.5,4.9032259,-57,-100,-12.40166157,-21.548388,-41.8071463,-12.24585977,-34.96099464,-2,-6.9,19,9,25,,,26.2,,26.9,21.9,25,16.7,50,16.7,22.2,25.2,-20.12430719,292,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,8,7,0,560000,96.706055,92.753639,1.5,-3,-3,5,-43,-100,-30.59686032,-14.5,-62.49312087,-33.25578899,-30.61920126,-6.1,-6.1,14.8,16.7,24.4,,,26.7,,25.9,20,22.2,16.7,41.7,33.3,16.7,25,0.334959314,261,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,9,13,0,560000,97.657951,93.409164,-0.375,-3,-1,-6.1111112,10,-90,6.142514157,-20.407408,-47.30207813,-24.12548271,-2.23475644,-13.4,-2.8,-27,-9,26.7,,,23.3,,25.9,27.8,25,16.7,33.3,33.3,22.2,27,-14.03668622,334,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,10,3,0,560000,99.086372,96.458443,4.5,-3,-1.5,6.0645161,52,-100,0.86754625,-19.67742,-59.77784025,12.2516961,32.78931776,7.9,-3.3,39.6,22.7,28.7,,,23.3,,27.8,28.9,29.2,33.3,41.7,33.3,22.2,29.2,-37.00809462,315,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,11,20,0,560000,99.990646,98.145309,4.75,-2.5,-3.5,3.75,71,-100,-1.684043696,-7.75,-18.61179956,6.293532016,41.44443724,0.8,10.3,32,16.5,34.1,,,30,,33.3,33.3,33.3,33.3,58.3,33.3,33.3,34.1,-6.275718602,370,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2020,12,61,0,560000,98.746559,95.473145,-8,3.5,4.5,4.483871,35,-100,-25.74160088,-9.9032259,-6.594702502,-6.232970781,-3.344396941,-2.7,4.8,19.2,9.2,35.9,,,25,,35.2,37.8,33.3,16.7,66.7,33.3,41.7,35.7,-40.23053377,324,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,1,80,2,560000,,96.624283,-20.25,-1,3.5,7.5,-76,-100,-44.49056827,-8,-7.527199815,-14.02013322,-8.121896073,-8.2,-0.2,19.8,9.5,32.2,,,27.8,,35.2,31.1,33.3,16.7,33.3,33.3,33.3,32.2,-34.12129285,270,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,2,11,0,560000,,97.001579,-14.875,-2.5,0,7.5,-79,-95,-34.83835122,-6.75,-44.1569358,-35.49856305,3.381151813,-1.5,2.6,13.3,-6.5,35.3,,,29.2,,35.4,34.4,33.3,50,50,33.3,41.7,35,71.84632554,279,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,3,50,0,560000,,,-4.25,0.5,0,9.5,,-100,-22.74324733,-8,-14.73131563,-10.12168817,39.08052234,,,,,39,,,30,,38.9,40.5,33.3,50,58.3,33.3,38.9,39,-20.04884316,424,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,4,113,0,560000,,,-5.875,,,7.8800001,,,-34.8,-5.8888888,,,,,,,,35.4,,,33.3,33.3,38.9,31.1,30,33.3,58.3,33.3,29.2,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,2021,5,28,0,560000,,,-10.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2020,1,0,0,1050000,102.05053,100,,-5,-5.5,-2.1666667,3,231.9482918,7.073003151,-0.66666669,-0.161500626,8.818507528,1.874543502,-4.4,-1.3,-1,4.2,,,,,,,,,,,,,,-22.13014762,243,1069,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,-31.6,,,-15.8
Toyama,2020,2,0,0,1050000,99.413933,97.529236,0.5,1.5,1.5,2.8888888,-9,-20.3756403,-3.786616581,0.33333334,-8.096594181,3.485180716,-2.587833678,2,1.3,6.5,18.3,37.7,66.7,50,37.8,50,37.2,35,33.3,25,42.2,50,38.3,37.5,59.28864919,320,1517,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,25.2,,,-7.9
Toyama,2020,3,2,0,1050000,95.343567,96.350288,-4.25,-3.5,-3,2.75,-51,-99.5955511,-12.93626248,2.25,1.491503898,-16.11374411,-13.49194341,-6.1,-6.2,-7.8,15.3,30.9,50,41.7,33.3,50,29.1,29.2,35.7,25,30,50,34,30,25.07615851,448,2325,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,40.7,,,-7.4
Toyama,2020,4,198,9,1050000,91.047829,89.196991,-16.875,-5.5,-8,8.3000002,-97,-100,-62.20189726,-14.466666,-50.99670832,-45.22547884,-17.57146065,-14.5,-11.5,-1.5,18.7,25.7,50,41.7,27.8,33.3,24,22.7,25,25,31.1,33.3,29.2,24.8,28.46465027,207,879,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,24.6,,,-30.9
Toyama,2020,5,27,13,1050000,87.152664,85.014877,-16.25,-7.5,-7,5,-99,-94.0482574,-45.31471041,-28,-72.09452702,-33.34537958,-8.770759512,-13.1,-11.7,9.1,10.1,25.1,8.3,41.7,30,33.3,23.4,23.7,25,27.8,27.8,16.7,32.8,22.9,-47.5081948,177,557,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,-16.8,,,-44.3
Toyama,2020,6,0,0,1050000,92.234512,90.013458,-4.125,-6,-4.5,3.25,-81,-100,-29.5150905,-28,-62.07140368,-11.92490019,-29.72362816,1.5,-6.5,29.6,8.7,26.8,16.7,41.7,30.7,,25,27.4,27.8,22.2,25.8,,29.2,26.1,-11.90245174,309,1076,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,-9.5,,,-20.1
Toyama,2020,7,11,0,1050000,93.433723,90.670074,-5.5,1.5,0.5,-0.61290324,-72,-100,-18.3117528,-27.258064,-60.01852295,-14.01293064,-41.39309622,0.3,-10.8,11.8,7.3,28.3,16.7,41.7,30.2,33.3,25.2,28.4,43.3,27.8,31.7,33.3,33.3,27.2,-8.32504878,280,1407,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4.1,,,-12.5
Toyama,2020,8,150,3,1050000,94.658928,90.869019,1.5,1.5,-0.5,0,-55,-100,-34.25991671,-20.75,-60.3501684,-32.56902362,-29.20619309,-4.9,-9.8,4.9,12.5,28.9,50,41.7,37.3,33.3,24,28.1,38.9,25,28.3,33.3,32.7,27.9,-7.397080827,239,1118,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,16.1,,,-13
Toyama,2020,9,31,1,1050000,97.583237,95.915085,2.5,-3,0.5,-2.8148148,-7,-97.9044065,-11.8859871,-24.444445,-52.67870174,-20.63296262,1.425073813,-4.1,-4.9,-31.2,-1.6,30.6,41.7,41.7,38,50,28.3,28,36.7,27.8,27.8,33.3,34.6,29.5,-29.79421385,305,1622,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,18.6,,,-11.1
Toyama,2020,10,4,0,1050000,98.860847,97.2258,6.5,2,0.5,-0.32258064,43,-85.1256281,-3.451169768,-23.709677,-49.49703766,15.45365161,28.4455246,9.4,-7.5,22,2.4,35.8,41.7,33.3,38.3,41.7,33.3,33.3,41.7,41.7,42.4,33.3,39.1,34.9,50.64006821,279,1274,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-2,,,28.9
Toyama,2020,11,36,0,1050000,97.115219,94.723831,4.625,-3.5,-3.5,-0.5,117,-64.7557328,-7.033443283,-16,-13.75402153,6.140530053,26.89750053,2.2,-6.1,18.9,6.7,35.9,25,41.7,38.6,50,34.4,33.3,36.1,25,48.3,33.3,37.3,35.6,16.94851502,341,1372,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-17.6,,,12
Toyama,2020,12,100,0,1050000,98.163429,96.573601,-8.75,-0.5,-1,0.45161289,70,-81.2130178,-30.86589994,-19.064516,-12.02708713,-10.00809292,-8.707440772,2.3,-5.9,12.5,7.9,36.2,25,41.7,37.3,50,36.9,31,44.4,38.9,40,33.3,41.1,34.9,86.0738344,242,1061,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,-7.5,,,16.2
Toyama,2021,1,313,1,1050000,,95.137222,-23.75,-7.5,-9,4,-70,-100,-43.75892963,-14.25,2.521714132,-34.88696259,-11.61826716,1,-6.4,-6.9,7.8,32.5,16.7,41.7,31.3,33.3,33.3,28.8,33.3,50,38.3,33.3,33.3,32.2,9.111456229,240,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,-3.8
Toyama,2021,2,33,1,1050000,,97.305855,-15.625,5.5,3.5,4.5,-60,-25,-30.36795775,-16,-46.11101925,-45.07349048,1.011193062,0.2,-6.3,5.6,-3.7,36.1,25,33.3,35.3,50,38.8,32,40,25,37,33.3,39.7,35.1,-49.87958382,316,1425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,3,33,1,1050000,,,-2.25,-3,2.5,-2.75,,-67,-24.05287381,-20.25,-11.78990723,-29.61325555,24.43622572,,,,,38.9,33.3,41.7,39.5,50,37.8,37,41.7,41.7,45,50,38.9,38.9,-17.69011294,511,2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,4,381,0,1050000,,,1.5,,,-2.8399999,,,-32.8,-15.555555,,,,,,,,40.1,41.7,41.7,39.6,50,38.9,39.3,45.8,41.7,46.3,33.3,41.3,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,2021,5,89,2,1050000,,,-5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,1,0,0,935000,102.05053,100,,2,5,-4.3333335,-21,-91.7836458,-1.755375643,1.8333334,-1.921427894,8.495058637,8.685496297,-0.6,0.6,-3.7,11.3,,,,,,,,,,,,,,-68.88112885,417,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,2,13,1,935000,100.69006,100.90802,-2,0.5,3,0.37037036,-30,-53.9851222,-11.87873336,6.3333335,-4.213555995,-6.148317424,-8.315506754,0.2,1.1,4,26.8,40.2,,,,,35.4,,,,,,46.7,39.5,-52.89789837,467,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,3,5,0,935000,98.400208,98.609856,-1.25,-2.5,-2,0,-79,-100,-17.27162003,4.5,-11.95098173,-15.08386173,-16.11450454,0.1,-6.1,-2.7,15.4,33.9,,,,,31.6,,,,,,30.6,34.2,6.393941645,510,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,4,44,1,935000,91.84494,93.176971,-15.125,-10,-11,7.0333333,-97,-100,-60.65801189,-10.933333,-73.40337328,-42.99879355,-31.00175825,-13.9,-10.9,4,22.7,24.5,,,,,16.7,,,,,,33.3,23.3,7.519120883,291,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,5,1,1,935000,87.171555,86.430252,-17.25,-2.5,-3.5,1.75,-99,-99.9201491,-49.20780882,-22.25,-72.32709563,-41.61881671,-33.42631174,-13,-9.7,18.4,20.1,26.9,,,,,27.8,,,,,,30.6,26.6,-44.24808144,277,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,6,1,0,935000,93.231735,90.358452,-6,-6,-8.5,3.25,-89,-100,-18.89396166,-20.25,-54.0048248,-18.68113337,-44.96625248,0,-4.3,35.4,13.7,28.5,,,,,23.3,,,,,,36.1,27.7,-47.93583306,356,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,7,86,0,935000,94.035355,91.540176,-6.75,-4,-2.5,-1,-57,-100,-13.96461541,-18.32258,-59.64764996,-19.76143011,-53.52318906,-2,-6.9,17.6,15.3,30.8,,,,,28.1,,,,,,31,30.7,-36.86248328,428,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,8,80,1,935000,94.121887,90.247948,3.75,-3.5,-6,1.5,-21,-100,-19.19281873,-10.5,-62.99394779,-25.69104312,-44.16559754,-4.5,-4,13.8,16.3,31.5,,,,,31.4,,,,,,38.9,30.7,79.85069382,336,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,9,12,0,935000,96.486465,93.622643,-2.75,-4,-2,-7.1111112,61,-100,-0.870874157,-16.74074,-57.79419212,-9.109779254,-16.05245198,-9.2,-3.4,-25.7,-5.6,32.8,,,,,32.4,,,,,,29.2,33,51.01844013,572,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,10,33,0,935000,97.318962,95.227257,0.75,2,-0.5,5.5483871,69,-98.1654436,7.078024506,-15.064516,-61.3276935,25.62210116,5.779112669,-6.6,-2.9,21.4,19.3,35.2,,,,,31.3,,,,,,38.9,34.8,-11.99088103,487,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,11,177,2,935000,96.083595,92.687851,0.625,-1,-3,-0.5,107,61.2518629,8.264153283,-3.5,-30.26365584,16.8081271,9.9372134,-10.4,12.8,24,15,38.4,,,,,38,,,,,,36.7,38.5,-27.02848086,579,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2020,12,164,1,935000,98.122879,95.375923,-8,-4.5,-6.5,4.1290321,58,-100,-23.09820205,-8.2580643,-12.90165032,-4.16871989,-11.84840718,-5.1,4,22.4,11.3,38.5,,,,,40.8,,,,,,33.3,38.8,-7.149217143,504,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2021,1,447,7,935000,,95.043648,-17.25,2,4,1.5,-71,-95.484441,-29.64374232,-4.5,5.831317544,-33.03967567,0.194369162,-10.1,1.5,23.8,8,36.9,,,,,38.2,,,,,,36.7,36.9,23.66960554,446,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2021,2,100,4,935000,,96.720741,-13.125,-2.5,1,-2.75,-79,-100,-25.26467999,-4.75,-50.78779991,-45.30228763,-4.556495048,-5.1,2.6,6.9,-4.7,36.7,,,,,38.3,,,,,,36.1,36.8,-32.02846564,514,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2021,3,124,0,935000,,,-3.75,-1,-2.5,-6,,-40,-17.28728896,-5.25,-5.115027098,-20.62645203,25.74154901,,,,,38.1,,,,,39.8,,,,,,37.5,38.1,-24.32739281,621,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2021,4,871,10,935000,,,-6.125,,,-3,,,-32.52,-6.1666665,,,,,,,,37.1,,,,,39.2,,,,,,33.3,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakayama,2021,5,201,6,935000,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yamagata,2020,1,0,0,1090000,102.05053,100,,0,-0.5,2.8333333,-13,,13.71213756,-5.75,-0.546106284,14.4148732,9.545927025,-3.9,-1,7.1,12.6,,,,,,,,,,,,,,-59.44118075,331,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yamagata,2020,2,0,0,1090000,100.7247,100.46341,0.25,0.5,0,-1.037037,-16,-32.7469553,0.347538946,-4.9629631,-4.581577206,3.423942835,-1.732948632,-1.4,1.4,4.9,24,32.2,50,33.3,31.3,33.3,31.7,22.5,31.7,23.8,48.7,,31,32.4,-59.75502434,402,1352,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,4093,
Yamagata,2020,3,1,0,1090000,96.563492,94.646797,-4.5,-1,0,-0.75,-49,-93.9319393,-7.875394413,-5.25,-2.482053123,-13.09809732,-11.78376385,-6.1,-6.4,-3.3,22.8,26.7,44.4,25,34.3,33.3,22.6,19.8,25.6,26.2,29.5,,29.4,26.3,12.64959277,668,2073,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,6615,
Yamagata,2020,4,67,0,1090000,93.60482,88.960907,-14,-4,-1,4.9666667,-97,-100,-61.64950051,-14.566667,-57.79431549,-38.30418339,-18.8719997,-6.4,-12.2,-4,20.6,23.3,27.8,33.3,31.3,33.3,20.7,20.3,19,26.2,14.3,,29.2,22.4,53.35659056,285,739,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,2818,
Yamagata,2020,5,1,0,1090000,89.923477,83.929802,-7.25,5.5,-2.5,3.25,-99,-99.5308835,-46.00138891,-29.25,-71.97590752,-46.7279186,-15.3102457,-1.3,-10.4,25.4,13.5,20.8,22.2,33.3,27.1,33.3,17,16.7,19.6,11.9,24,,23.5,20.3,40.25896295,294,569,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,2432,
