prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second
Ehime,22042,0,0,-20.75,85.24601887379318,1352000,90.25777000000001,,,,,,,,,,,,
Ehime,22049,23,0,-14,85.24601887379318,1352000,90.25777000000001,,,,,,,,,,,,
Ehime,22056,9,1,-12.75,85.24601887379318,1352000,90.25777000000001,,,,,,,,,,,,
Ehime,22063,2,0,-10.5,85.24601887379318,1352000,90.25777000000001,,,,,,,,,,,,
Ehime,22070,0,0,-9.75,91.3993095125916,1352000,96.50382,,,,,,,,,,,,
Ehime,22077,0,0,-13.25,91.3993095125916,1352000,96.50382,,,,,,,,,,,,
Ehime,22084,0,0,-6,91.3993095125916,1352000,96.50382,,,,,,,,,,,,
Ehime,22091,0,0,-5.25,91.3993095125916,1352000,96.50382,,,,,,,,,,,,
Ehime,22098,0,1,-7.5,92.23314120490204,1352000,96.38822714285713,,,,,,,,,,,,
Ehime,22105,0,0,-16,92.56667388182622,1352000,96.34199,,,,,,,,,,,,
Ehime,22112,0,0,-6.25,92.56667388182622,1352000,96.34199,,,,,,,,,,,,
Ehime,22119,3,0,-2.5,92.56667388182622,1352000,96.34199,,,,,,,,,,,,
Ehime,22126,10,0,-4.75,92.70844693153002,1352000,96.58297857142858,,,,,,,,,,,,
Ehime,22133,7,0,-1.75,93.06287955578955,1352000,97.18545000000002,,,,,,,,,,,,
Ehime,22140,8,1,1,93.06287955578955,1352000,97.18545000000002,,,,,,,,,,,,
Ehime,22147,4,0,-8.5,93.06287955578955,1352000,97.18545000000002,,,,,,,,,,,,
Ehime,22154,0,0,-9.125,93.06287955578955,1352000,97.18545000000002,,,,,,,,,,,,
Ehime,22161,0,0,-12.375,94.88397471451114,1352000,98.71847571428573,,,,,,,,,,,,
Ehime,22168,0,0,-11.375,95.18749057429807,1352000,98.97398,,,,,,,,,,,,
Ehime,22175,0,0,-2.25,95.18749057429807,1352000,98.97398,,,,,,,,,,,,
Ehime,22182,0,0,-6.5,95.18749057429807,1352000,98.97398,,,,,,,,,,,,
Ehime,22189,1,0,-4.75,96.0867186930635,1352000,99.74536285714285,,,,,,,,,,,,
Ehime,22196,0,0,-5.25,96.76113978213756,1352000,100.3239,,,,,,,,,,,,
Ehime,22203,1,0,-.75,96.76113978213756,1352000,100.3239,,,,,,,,,,,,
Ehime,22210,0,0,-2.25,96.76113978213756,1352000,100.3239,,,,,,,,,,,,
Ehime,22217,0,0,-.75,96.72938452896575,1352000,100.3661,,,,,,,,,,,,
Ehime,22224,1,0,-5.25,96.53885300993487,1352000,100.6193,,,,,,,,,,,,
Ehime,22231,12,0,-2.75,96.53885300993487,1352000,100.6193,,,,,,,,,,,,
Ehime,22238,79,0,-3.5,96.53885300993487,1352000,100.6193,,,,,,,,,,,,
Ehime,22245,103,0,-7.75,96.53885300993487,1352000,100.6193,,,,,,,,,,,,
Ehime,22252,34,0,-9.5,95.91604232601496,1352000,100.5231285714286,,,,,,,,,,,,
Ehime,22259,14,2,-9.25,95.81224054536166,1352000,100.5071,,,,,,,,,,,,
Ehime,22266,16,3,-11.75,95.81224054536166,1352000,100.5071,,,,,,,,,,,,
Ehime,22273,40,0,-11.5,95.81224054536166,1352000,100.5071,,,,,,,,,,,,
Ehime,22280,69,2,-28.75,95.92188991322233,1352000,99.46718,,,,,,,,,,,,
Ehime,22287,178,0,-23.5,96.06808907036988,1352000,98.08061999999998,,,,,,,,,,,,
Ehime,22294,149,1,-19.5,96.06808907036988,1352000,98.08061999999998,,,,,,,,,,,,
Ehime,22301,129,3,-20.75,96.06808907036988,1352000,98.08061999999998,,,,,,,,,,,,
Ehime,22308,53,1,-17.5,96.06808907036988,1352000,98.08061999999998,,,,,,,,,,,,
Ehime,22315,20,4,-18,95.69981011959089,1352000,97.75674000000001,,,,,,,,,,,,
Ehime,22322,16,0,-14.75,95.69981011959089,1352000,97.75674000000001,,,,,,,,,,,,
Ehime,22329,21,1,-16.25,95.69981011959089,1352000,97.75674000000001,,,,,,,,,,,,
Ehime,22336,13,0,-12,95.69981011959089,1352000,97.75674000000001,,,,,,,,,,,,
Ehime,22343,3,1,-14,,1352000,98.76273000000002,,,,,,,,,,,,
Ehime,22350,8,0,-8.75,,1352000,98.76273000000002,,,,,,,,,,,,
Ehime,22357,10,0,-6,,1352000,98.76273000000002,,,,,,,,,,,,
Ehime,22364,194,0,-1.25,,1352000,98.76273000000002,,,,,,,,,,,,
Ehime,22371,208,0,-2,,1352000,98.00463285714287,,,,,,,,,,,,
Ehime,22378,224,0,-9.25,,1352000,97.43606,,,,,,,,,,,,
Ehime,22385,245,3,-16.25,,1352000,97.43606,92,92,0,,,,,,,.0068815919,.0068815919,
Ehime,22392,237,5,-11.75,,1352000,97.43606,993,993,0,36135,24625,11510,.013670732,.013955764,.013098389,.013266179,.013266179,
Ehime,22399,189,13,-20.75,,1352000,96.85910571428572,2447,2447,0,54275,40769,13506,.01498101,.015802415,.01294921,.011438589,.011438589,
Ehime,22406,120,10,-17,,1352000,95.41672000000001,3050,3032,18,60266,45291,14975,.014716332,.015373388,.013031791,.0089404276,.0091374563,.0019300879
Ehime,22413,119,11,-15.875,,1352000,95.41672000000001,7475,7052,423,74698,49689,25009,.01455773,.01432997,.015032438,.0076178419,.0077219149,.0062202225
Fukui,21937,0,0,,99.99999962671451,774000,102.0423,,,,,,,,,,,,
Fukui,21944,0,0,,100.1181143055884,774000,102.0647285714286,,,,,,,,,,,,
Fukui,21951,0,0,,100.4134010027731,774000,102.1208,,,,,,,,,,,,
Fukui,21958,0,0,-1.125,100.4134010027731,774000,102.1208,,,,,,,,,,,,
Fukui,21965,0,0,1.75,100.4134010027731,774000,102.1208,,,,,,,,,,,,
Fukui,21972,0,0,.75,99.8811202254121,774000,101.5790842857143,,,,,,,,,,,,
Fukui,21979,0,0,-3.5,96.68743556124628,774000,98.32879000000001,,,,,,,,,,,,
Fukui,21986,0,0,-3.25,96.68743556124628,774000,98.32879000000001,,,,,,,,,,,,
Fukui,21993,1,0,3,96.68743556124628,774000,98.32879000000001,,,,,,,,,,,,
Fukui,22000,12,0,1.5,96.68743556124628,774000,98.32879000000001,,,,,,,,,,,,
Fukui,22007,40,2,-3.5,91.8734322854249,774000,95.20413285714287,,,,,,,,,,,,
Fukui,22014,35,0,-11.75,89.94783097509637,774000,93.95426999999998,,,,,,,,,,,,
Fukui,22021,24,3,-17.75,89.94783097509637,774000,93.95426999999998,,,,,,,,,,,,
Fukui,22028,9,1,-28.5,89.94783097509637,774000,93.95426999999998,,,,,,,,,,,,
Fukui,22035,1,2,-20.75,88.36236561336159,774000,93.80818285714284,,,,,,,,,,,,
Fukui,22042,0,0,-19.25,86.24841179771521,774000,93.61339999999998,,,,,,,,,,,,
Fukui,22049,0,0,-13.5,86.24841179771521,774000,93.61339999999998,,,,,,,,,,,,
Fukui,22056,0,0,-11.25,86.24841179771521,774000,93.61339999999998,,,,,,,,,,,,
Fukui,22063,0,0,-4.75,86.24841179771521,774000,93.61339999999998,,,,,,,,,,,,
Fukui,22070,0,0,-1.25,91.96946272388992,774000,98.24081,,,,,,,,,,,,
Fukui,22077,0,0,-6.75,91.96946272388992,774000,98.24081,,,,,,,,,,,,
Fukui,22084,0,0,1.25,91.96946272388992,774000,98.24081,,,,,,,,,,,,
Fukui,22091,0,0,2.5,91.96946272388992,774000,98.24081,,,,,,,,,,,,
Fukui,22098,0,0,-6,92.54388695927329,774000,99.44791714285714,,,,,,,,,,,,
Fukui,22105,1,0,-8.25,92.77365665342664,774000,99.93075999999999,,,,,,,,,,,,
Fukui,22112,3,0,-1.5,92.77365665342664,774000,99.93075999999999,,,,,,,,,,,,
Fukui,22119,3,0,2,92.77365665342664,774000,99.93075999999999,,,,,,,,,,,,
Fukui,22126,11,0,3.5,93.11233344878973,774000,100.5922571428572,,,,,,,,,,,,
Fukui,22133,14,0,8.75,93.95902543719741,774000,102.246,,,,,,,,,,,,
Fukui,22140,1,0,14.75,93.95902543719741,774000,102.246,,,,,,,,,,,,
Fukui,22147,8,0,-7.3333335,93.95902543719741,774000,102.246,,,,,,,,,,,,
Fukui,22154,59,0,-7,93.95902543719741,774000,102.246,,,,,,,,,,,,
Fukui,22161,21,0,-8.333333,95.74697700900671,774000,102.0763714285714,,,,,,,,,,,,
Fukui,22168,1,0,.25,96.04496893764158,774000,102.0481,,,,,,,,,,,,
Fukui,22175,0,2,10.25,96.04496893764158,774000,102.0481,,,,,,,,,,,,
Fukui,22182,0,1,6.25,96.04496893764158,774000,102.0481,,,,,,,,,,,,
Fukui,22189,0,0,8.75,96.46770904983667,774000,102.8741,,,,,,,,,,,,
Fukui,22196,5,0,3.75,96.78476413398299,774000,103.4936,,,,,,,,,,,,
Fukui,22203,7,0,10,96.78476413398299,774000,103.4936,,,,,,,,,,,,
Fukui,22210,0,0,10,96.78476413398299,774000,103.4936,,,,,,,,,,,,
Fukui,22217,1,0,14.5,96.76088590745759,774000,103.5826428571429,,,,,,,,,,,,
Fukui,22224,2,0,5.5,96.61761654830526,774000,104.1169,,,,,,,,,,,,
Fukui,22231,13,0,13.25,96.61761654830526,774000,104.1169,,,,,,,,,,,,
Fukui,22238,30,0,12.25,96.61761654830526,774000,104.1169,,,,,,,,,,,,
Fukui,22245,12,0,6.5,96.61761654830526,774000,104.1169,,,,,,,,,,,,
Fukui,22252,7,0,1.25,96.51206043232283,774000,103.4951285714286,,,,,,,,,,,,
Fukui,22259,11,0,-1.75,96.49446774632575,774000,103.3915,,,,,,,,,,,,
Fukui,22266,5,0,-7.75,96.49446774632575,774000,103.3915,,,,,,,,,,,,
Fukui,22273,9,0,-5.25,96.49446774632575,774000,103.3915,,,,,,,,,,,,
Fukui,22280,13,1,-36.5,96.84791206832563,774000,102.6365285714286,,,,,,,,,,,,
Fukui,22287,38,0,-24,97.31917116432545,774000,101.6299,,,,,,,,,,,,
Fukui,22294,50,0,-25,97.31917116432545,774000,101.6299,,,,,,,,,,,,
Fukui,22301,33,2,-18.5,97.31917116432545,774000,101.6299,,,,,,,,,,,,
Fukui,22308,34,5,-12.75,97.31917116432545,774000,101.6299,,,,,,,,,,,,
Fukui,22315,7,4,-14.75,96.75208946630528,774000,103.1716,,,,,,,,,,,,
Fukui,22322,9,2,-9.25,96.75208946630528,774000,103.1716,,,,,,,,,,,,
Fukui,22329,12,0,-14.25,96.75208946630528,774000,103.1716,,,,,,,,,,,,
Fukui,22336,3,0,-5.25,96.75208946630528,774000,103.1716,,,,,,,,,,,,
Fukui,22343,0,0,-7,,774000,103.3045,,,,,,,,,,,,
Fukui,22350,1,0,-.75,,774000,103.3045,,,,,,,,,,,,
Fukui,22357,7,0,3,,774000,103.3045,,,,,,,,,,,,
Fukui,22364,17,0,4.75,,774000,103.3045,,,,,,,,,,,,
Fukui,22371,46,0,15,,774000,103.1254714285714,,,,,,,,,,,,
Fukui,22378,41,2,6.75,,774000,102.9912,,,,,,,,,,,,
Fukui,22385,72,4,-5,,774000,102.9912,404,404,0,,,,,,,.030219164,.030219164,
Fukui,22392,120,2,4.5,,774000,102.9912,1489,1489,0,21361,15162,6199,.0080813756,.0085927835,.0070544672,.019892588,.019892588,
Fukui,22399,49,0,-5,,774000,102.6912285714286,4187,4187,0,33003,25871,7132,.0091095027,.010027822,.0068379804,.01957228,.01957228,
Fukui,22406,56,0,-.25,,774000,101.9413,5434,5240,194,36859,28972,7887,.0090005854,.009834135,.0068635549,.015928617,.015791647,.020802058
Fukui,22413,35,1,.75,,774000,101.9413,11003,9788,1215,47698,33311,14387,.0092957588,.0096066659,.0086477539,.01121326,.010717825,.017866597
Fukuoka,21937,0,0,,100.0000001668352,5107000,102.0423,,,,,,,,,,,,
Fukuoka,21944,0,0,,99.85270969091552,5107000,101.4640428571429,,,,,,,,,,,,
Fukuoka,21951,0,0,,99.48448350111639,5107000,100.0184,,,,,,,,,,,,
Fukuoka,21958,0,0,-4.625,99.48448350111639,5107000,100.0184,,,,,,,,,,,,
Fukuoka,21965,2,0,1,99.48448350111639,5107000,100.0184,,,,,,,,,,,,
Fukuoka,21972,1,0,-5.75,98.95365632015016,5107000,99.70564285714286,,,,,,,,,,,,
Fukuoka,21979,0,0,-6.25,95.76869323435292,5107000,97.82910000000001,,,,,,,,,,,,
Fukuoka,21986,0,0,-6,95.76869323435292,5107000,97.82910000000001,,,,,,,,,,,,
Fukuoka,21993,2,0,-1,95.76869323435292,5107000,97.82910000000001,,,,,,,,,,,,
Fukuoka,22000,21,0,1.5,95.76869323435292,5107000,97.82910000000001,,,,,,,,,,,,
Fukuoka,22007,136,1,-5.25,90.0964042655261,5107000,90.27892857142858,,,,,,,,,,,,
Fukuoka,22014,200,0,-16.5,87.82748867799538,5107000,87.25886000000001,,,,,,,,,,,,
Fukuoka,22021,157,10,-25.5,87.82748867799538,5107000,87.25886000000001,,,,,,,,,,,,
Fukuoka,22028,93,5,-27.5,87.82748867799538,5107000,87.25886000000001,,,,,,,,,,,,
Fukuoka,22035,35,8,-25.25,86.52544923709692,5107000,86.64539428571429,,,,,,,,,,,,
Fukuoka,22042,7,0,-26.75,84.7893966492323,5107000,85.82744000000001,,,,,,,,,,,,
Fukuoka,22049,4,1,-21.5,84.7893966492323,5107000,85.82744000000001,,,,,,,,,,,,
Fukuoka,22056,8,1,-17.25,84.7893966492323,5107000,85.82744000000001,,,,,,,,,,,,
Fukuoka,22063,92,2,-16.5,84.7893966492323,5107000,85.82744000000001,,,,,,,,,,,,
Fukuoka,22070,44,2,-14.5,91.81056791493496,5107000,94.32858,,,,,,,,,,,,
Fukuoka,22077,23,2,-19.25,91.81056791493496,5107000,94.32858,,,,,,,,,,,,
Fukuoka,22084,13,1,-11.5,91.81056791493496,5107000,94.32858,,,,,,,,,,,,
Fukuoka,22091,7,0,-11.5,91.81056791493496,5107000,94.32858,,,,,,,,,,,,
Fukuoka,22098,32,0,-12,92.54080756771408,5107000,95.06256571428572,,,,,,,,,,,,
Fukuoka,22105,45,0,-23.5,92.83290342882573,5107000,95.35616000000002,,,,,,,,,,,,
Fukuoka,22112,106,0,-10.75,92.83290342882573,5107000,95.35616000000002,,,,,,,,,,,,
Fukuoka,22119,403,0,-14.5,92.83290342882573,5107000,95.35616000000002,,,,,,,,,,,,
Fukuoka,22126,760,1,-13.25,93.06023079648995,5107000,95.62837142857143,,,,,,,,,,,,
Fukuoka,22133,819,3,-11.5,93.62854921565052,5107000,96.30889999999999,,,,,,,,,,,,
Fukuoka,22140,619,4,-18,93.62854921565052,5107000,96.30889999999999,,,,,,,,,,,,
Fukuoka,22147,486,9,-14.75,93.62854921565052,5107000,96.30889999999999,,,,,,,,,,,,
Fukuoka,22154,450,10,-13.75,93.62854921565052,5107000,96.30889999999999,,,,,,,,,,,,
Fukuoka,22161,249,9,-15,95.2130009608223,5107000,97.39079428571428,,,,,,,,,,,,
Fukuoka,22168,126,11,-10.75,95.47707625168425,5107000,97.57110999999999,,,,,,,,,,,,
Fukuoka,22175,62,10,-8,95.47707625168425,5107000,97.57110999999999,,,,,,,,,,,,
Fukuoka,22182,24,5,-10.75,95.47707625168425,5107000,97.57110999999999,,,,,,,,,,,,
Fukuoka,22189,30,4,-8.25,96.3891123479748,5107000,98.94095,,,,,,,,,,,,
Fukuoka,22196,47,0,-8.5,97.07313942019275,5107000,99.96833000000001,,,,,,,,,,,,
Fukuoka,22203,39,1,-7,97.07313942019275,5107000,99.96833000000001,,,,,,,,,,,,
Fukuoka,22210,43,1,-6,97.07313942019275,5107000,99.96833000000001,,,,,,,,,,,,
Fukuoka,22217,46,2,-5.75,97.03339500663731,5107000,99.98963999999999,,,,,,,,,,,,
Fukuoka,22224,49,1,-9.25,96.79492852530477,5107000,100.1175,,,,,,,,,,,,
Fukuoka,22231,99,0,-7.25,96.79492852530477,5107000,100.1175,,,,,,,,,,,,
Fukuoka,22238,164,2,-9.5,96.79492852530477,5107000,100.1175,,,,,,,,,,,,
Fukuoka,22245,256,1,-9,96.79492852530477,5107000,100.1175,,,,,,,,,,,,
Fukuoka,22252,260,2,-10.75,96.29395640193408,5107000,99.80660571428572,,,,,,,,,,,,
Fukuoka,22259,561,1,-10.25,96.21046104803897,5107000,99.75478999999999,,,,,,,,,,,,
Fukuoka,22266,746,4,-12.75,96.21046104803897,5107000,99.75478999999999,,,,,,,,,,,,
Fukuoka,22273,925,3,-11.75,96.21046104803897,5107000,99.75478999999999,,,,,,,,,,,,
Fukuoka,22280,1058,3,-36,96.04260510501641,5107000,98.38022428571428,,,,,,,,,,,,
Fukuoka,22287,1993,9,-28.25,95.81879718098637,5107000,96.54746999999999,,,,,,,,,,,,
Fukuoka,22294,2075,10,-19.75,95.81879718098637,5107000,96.54746999999999,,,,,,,,,,,,
Fukuoka,22301,1639,27,-25.75,95.81879718098637,5107000,96.54746999999999,,,,,,,,,,,,
Fukuoka,22308,1118,21,-21.25,95.81879718098637,5107000,96.54746999999999,,,,,,,,,,,,
Fukuoka,22315,661,27,-20.75,95.43087063494956,5107000,96.17106,,,,,,,,,,,,
Fukuoka,22322,561,22,-18.5,95.43087063494956,5107000,96.17106,,,,,,,,,,,,
Fukuoka,22329,423,33,-21,95.43087063494956,5107000,96.17106,,,,,,,,,,,,
Fukuoka,22336,242,22,-14.5,95.43087063494956,5107000,96.17106,,,,,,,,,,,,
Fukuoka,22343,198,13,-18.5,,5107000,98.20212000000001,,,,,,,,,,,,
Fukuoka,22350,251,10,-12.75,,5107000,98.20212000000001,,,,,,,,,,,,
Fukuoka,22357,240,11,-10,,5107000,98.20212000000001,,,,,,,,,,,,
Fukuoka,22364,192,6,-1,,5107000,98.20212000000001,,,,,,,,,,,,
Fukuoka,22371,204,2,-8.25,,5107000,98.21444571428572,,,,,,,,,,,,
Fukuoka,22378,341,3,-10.5,,5107000,98.22369000000002,,,,,,,,,,,,
Fukuoka,22385,753,8,-15.5,,5107000,98.22369000000002,16,16,0,,,,,,,.0011967985,.0011967985,
Fukuoka,22392,1673,2,-10.5,,5107000,98.22369000000002,1169,1169,0,109424,65686,43738,.041397709,.037226327,.049773879,.015617485,.015617485,
Fukuoka,22399,2280,12,-17.5,,5107000,97.34785285714285,4408,4408,0,145918,96417,49501,.040276352,.03737206,.047460303,.020605352,.020605352,
Fukuoka,22406,2639,14,-15.5,,5107000,95.15826000000001,7529,7520,9,162636,109771,52865,.039714023,.037260208,.046005048,.022069665,.02266282,.00096504396
Fukuoka,22413,3410,19,-17.5,,5107000,95.15826000000001,21929,20087,1842,202228,138038,64190,.039411776,.039809223,.038583398,.022348048,.021995192,.027086642
Fukushima,21937,0,0,,99.99999994813915,1864000,102.0423,,,,,,,,,,,,
Fukushima,21944,0,0,,99.88555268335884,1864000,101.8121857142857,,,,,,,,,,,,
Fukushima,21951,0,0,,99.59943452140804,1864000,101.2369,,,,,,,,,,,,
Fukushima,21958,0,0,-3,99.59943452140804,1864000,101.2369,,,,,,,,,,,,
Fukushima,21965,0,0,1.5,99.59943452140804,1864000,101.2369,,,,,,,,,,,,
Fukushima,21972,0,0,-1,98.99103019975897,1864000,100.7886357142857,,,,,,,,,,,,
Fukushima,21979,1,0,-7.5,95.34060426986457,1864000,98.09905000000002,,,,,,,,,,,,
Fukushima,21986,1,0,-2.5,95.34060426986457,1864000,98.09905000000002,,,,,,,,,,,,
Fukushima,21993,0,0,-.5,95.34060426986457,1864000,98.09905000000002,,,,,,,,,,,,
Fukushima,22000,0,0,0,95.34060426986457,1864000,98.09905000000002,,,,,,,,,,,,
Fukushima,22007,14,0,-6.5,90.12318332154531,1864000,94.199,,,,,,,,,,,,
Fukushima,22014,22,0,-3.25,88.03621494221761,1864000,92.63898000000002,,,,,,,,,,,,
Fukushima,22021,24,0,-12.75,88.03621494221761,1864000,92.63898000000002,,,,,,,,,,,,
Fukushima,22028,7,0,-18,88.03621494221761,1864000,92.63898000000002,,,,,,,,,,,,
Fukushima,22035,9,0,-22,86.52258206727119,1864000,91.74822000000002,,,,,,,,,,,,
Fukushima,22042,3,0,-19,84.50440490067597,1864000,90.56054000000002,,,,,,,,,,,,
Fukushima,22049,0,0,-14.5,84.50440490067597,1864000,90.56054000000002,,,,,,,,,,,,
Fukushima,22056,0,0,-16,84.50440490067597,1864000,90.56054000000002,,,,,,,,,,,,
Fukushima,22063,0,0,-7,84.50440490067597,1864000,90.56054000000002,,,,,,,,,,,,
Fukushima,22070,0,0,-6,90.68925843887759,1864000,94.67395,,,,,,,,,,,,
Fukushima,22077,0,0,-7,90.68925843887759,1864000,94.67395,,,,,,,,,,,,
Fukushima,22084,1,0,-1.5,90.68925843887759,1864000,94.67395,,,,,,,,,,,,
Fukushima,22091,0,0,-5,90.68925843887759,1864000,94.67395,,,,,,,,,,,,
Fukushima,22098,0,0,-3.25,91.56779069465074,1864000,94.87246428571429,,,,,,,,,,,,
Fukushima,22105,1,0,-6.5,91.91920359695999,1864000,94.95187,,,,,,,,,,,,
Fukushima,22112,1,0,-4.5,91.91920359695999,1864000,94.95187,,,,,,,,,,,,
Fukushima,22119,2,0,0,91.91920359695999,1864000,94.95187,,,,,,,,,,,,
Fukushima,22126,3,0,-4,92.1822227974767,1864000,95.33890714285714,,,,,,,,,,,,
Fukushima,22133,7,0,2.25,92.83977079876841,1864000,96.30650000000001,,,,,,,,,,,,
Fukushima,22140,9,0,12.5,92.83977079876841,1864000,96.30650000000001,,,,,,,,,,,,
Fukushima,22147,20,0,-.125,92.83977079876841,1864000,96.30650000000001,,,,,,,,,,,,
Fukushima,22154,33,0,-2.25,92.83977079876841,1864000,96.30650000000001,,,,,,,,,,,,
Fukushima,22161,20,0,-4.75,94.58219854017838,1864000,97.64861428571429,,,,,,,,,,,,
Fukushima,22168,30,0,-2.75,94.8726031637467,1864000,97.8723,,,,,,,,,,,,
Fukushima,22175,13,2,3.25,94.8726031637467,1864000,97.8723,,,,,,,,,,,,
Fukushima,22182,26,0,-3.75,94.8726031637467,1864000,97.8723,,,,,,,,,,,,
Fukushima,22189,20,2,3,95.95155466119114,1864000,98.46977428571428,,,,,,,,,,,,
Fukushima,22196,47,0,-1.5,96.76076828427448,1864000,98.91787999999998,,,,,,,,,,,,
Fukushima,22203,48,2,2.5,96.76076828427448,1864000,98.91787999999998,,,,,,,,,,,,
Fukushima,22210,24,0,7.25,96.76076828427448,1864000,98.91787999999998,,,,,,,,,,,,
Fukushima,22217,2,0,8.5,96.74592729549745,1864000,99.01086857142855,,,,,,,,,,,,
Fukushima,22224,27,0,2.5,96.65688136283522,1864000,99.5688,,,,,,,,,,,,
Fukushima,22231,20,0,3,96.65688136283522,1864000,99.5688,,,,,,,,,,,,
Fukushima,22238,41,0,1.75,96.65688136283522,1864000,99.5688,,,,,,,,,,,,
Fukushima,22245,23,0,-3.75,96.65688136283522,1864000,99.5688,,,,,,,,,,,,
Fukushima,22252,41,2,-5.5,95.92007649724509,1864000,99.18213428571428,,,,,,,,,,,,
Fukushima,22259,71,0,-6,95.7972756863134,1864000,99.11769000000001,,,,,,,,,,,,
Fukushima,22266,126,2,-9.5,95.7972756863134,1864000,99.11769000000001,,,,,,,,,,,,
Fukushima,22273,149,7,-8.25,95.7972756863134,1864000,99.11769000000001,,,,,,,,,,,,
Fukushima,22280,97,4,-29,95.99500781751701,1864000,98.44494857142857,,,,,,,,,,,,
Fukushima,22287,242,7,-17,96.25865065912181,1864000,97.54796,,,,,,,,,,,,
Fukushima,22294,223,5,-17.5,96.25865065912181,1864000,97.54796,,,,,,,,,,,,
Fukushima,22301,162,3,-18,96.25865065912181,1864000,97.54796,,,,,,,,,,,,
Fukushima,22308,117,8,-15.75,96.25865065912181,1864000,97.54796,,,,,,,,,,,,
Fukushima,22315,51,12,-18.25,95.74086979994115,1864000,96.80512,,,,,,,,,,,,
Fukushima,22322,55,8,-13.75,95.74086979994115,1864000,96.80512,,,,,,,,,,,,
Fukushima,22329,39,4,-16.25,95.74086979994115,1864000,96.80512,,,,,,,,,,,,
Fukushima,22336,75,3,-11,95.74086979994115,1864000,96.80512,,,,,,,,,,,,
Fukushima,22343,148,10,-10.5,,1864000,97.67935999999999,,,,,,,,,,,,
Fukushima,22350,103,14,-9.25,,1864000,97.67935999999999,,,,,,,,,,,,
Fukushima,22357,116,9,-5.5,,1864000,97.67935999999999,,,,,,,,,,,,
Fukushima,22364,147,8,-6.25,,1864000,97.67935999999999,,,,,,,,,,,,
Fukushima,22371,143,5,4.5,,1864000,97.63293142857142,,,,,,,,,,,,
Fukushima,22378,205,1,.25,,1864000,97.59811000000001,,,,,,,,,,,,
Fukushima,22385,176,0,-8.5,,1864000,97.59811000000001,598,598,0,,,,,,,.044730347,.044730347,
Fukushima,22392,213,3,-3,,1864000,97.59811000000001,2007,2007,0,38028,24287,13741,.0143869,.013764208,.015637269,.026812911,.026812911,
Fukushima,22399,266,3,-5.75,,1864000,97.48531857142858,5365,5365,0,55617,38649,16968,.01535143,.014980686,.016268488,.025078883,.025078883,
Fukushima,22406,396,4,-4.25,,1864000,97.20334000000001,10227,10136,91,64642,46232,18410,.015784906,.015692797,.016021052,.029978279,.030546591,.0097576668
Fukushima,22413,385,3,-6.25,,1864000,97.20334000000001,22831,22023,808,79585,56155,23430,.015510147,.016194722,.014083331,.023267284,.024115106,.011881654
Gifu,21937,0,0,,99.99999971293583,1997000,102.0423,,,,,,,,,,,,
Gifu,21944,0,0,,99.87261169691676,1997000,101.5667857142857,,,,,,,,,,,,
Gifu,21951,0,0,,99.55414165686909,1997000,100.378,,,,,,,,,,,,
Gifu,21958,0,0,-8.25,99.55414165686909,1997000,100.378,,,,,,,,,,,,
Gifu,21965,0,0,-.5,99.55414165686909,1997000,100.378,,,,,,,,,,,,
Gifu,21972,2,0,-3.5,98.95640057319348,1997000,99.66877428571429,,,,,,,,,,,,
Gifu,21979,0,0,-10.25,95.36995407113984,1997000,95.41341999999999,,,,,,,,,,,,
Gifu,21986,0,0,-6.75,95.36995407113984,1997000,95.41341999999999,,,,,,,,,,,,
Gifu,21993,3,0,-1,95.36995407113984,1997000,95.41341999999999,,,,,,,,,,,,
Gifu,22000,15,0,-4.5,95.36995407113984,1997000,95.41341999999999,,,,,,,,,,,,
Gifu,22007,38,1,-10.25,89.32763831735701,1997000,92.12199142857142,,,,,,,,,,,,
Gifu,22014,54,0,-13.5,86.91071201584393,1997000,90.80542000000001,,,,,,,,,,,,
Gifu,22021,27,2,-25,86.91071201584393,1997000,90.80542000000001,,,,,,,,,,,,
Gifu,22028,10,3,-31,86.91071201584393,1997000,90.80542000000001,,,,,,,,,,,,
Gifu,22035,1,0,-29.25,85.22862044678867,1997000,89.82243571428572,,,,,,,,,,,,
Gifu,22042,0,0,-32.5,82.98583168804832,1997000,88.51179,,,,,,,,,,,,
Gifu,22049,0,1,-24.25,82.98583168804832,1997000,88.51179,,,,,,,,,,,,
Gifu,22056,0,0,-20.5,82.98583168804832,1997000,88.51179,,,,,,,,,,,,
Gifu,22063,0,0,-17,82.98583168804832,1997000,88.51179,,,,,,,,,,,,
Gifu,22070,1,0,-12.75,89.48616749694655,1997000,92.3909,,,,,,,,,,,,
Gifu,22077,2,0,-18,89.48616749694655,1997000,92.3909,,,,,,,,,,,,
Gifu,22084,3,0,-7.25,89.48616749694655,1997000,92.3909,,,,,,,,,,,,
Gifu,22091,0,0,-9,89.48616749694655,1997000,92.3909,,,,,,,,,,,,
Gifu,22098,4,0,-13.25,90.60024488735527,1997000,92.72980714285714,,,,,,,,,,,,
Gifu,22105,2,0,-19.5,91.04587584351876,1997000,92.86537,,,,,,,,,,,,
