prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,hospital,newpositive,I,R,D,severe
Aomori,22301,34,1,-19,96.29448839846364,1263000,96.16849999999999,,,,,,,,,,,,,,4,3,31,,,0,,,,
Aomori,22308,40,4,-15.25,96.29448839846364,1263000,96.16849999999999,,,,,,,,,,,,,,2,2,31,,,0,,,,
Aomori,22315,27,0,-19.75,95.65149845080008,1263000,96.15445,,,,,,,,,,,,,,1,1,31,,,0,,,,
Aomori,22322,61,4,-15,95.65149845080008,1263000,96.15445,,,,,,,,,,,,,,0,1,31,,,0,,,,
Aomori,22329,7,2,-19,95.65149845080008,1263000,96.15445,,,,,,,,,,,,,,1,1,31,,,0,,,,
Aomori,22336,4,1,-14.75,95.65149845080008,1263000,96.15445,,,,,,,,,,,,,,1,0,31,,,0,,,,
Aomori,22343,4,0,-13.25,97.48885228637883,1263000,97.77713000000001,,,,,,,,,,,,,,0,1,31,,,0,,,,
Aomori,22350,39,0,-12.25,97.48885228637883,1263000,97.77713000000001,,,,,,,,,,,,,,0,0,31,,,0,,,,
Aomori,22357,37,0,-8.5,97.48885228637883,1263000,97.77713000000001,,,,,,,,,,,,,,0,0,31,,,0,,,,
Aomori,22364,48,0,-5.75,97.48885228637883,1263000,97.77713000000001,,,,,,,,,,,,,,1,0,31,,,0,,,,
Aomori,22371,136,0,-5.5,97.59149809582425,1263000,97.66534714285714,,,,,,,,,,,,,,0,0,31,,,0,,,,
Aomori,22378,83,0,-7,97.66848245290831,1263000,97.58150999999999,,,,,,,,,,,,,,0,0,31,,,0,,,,
Aomori,22385,142,0,-3.25,97.66848245290831,1263000,97.58150999999999,1017,1017,0,,,,,,,.076071508,.076071508,,,0,0,31,,,0,,,,
Aomori,22392,177,2,10,97.66848245290831,1263000,97.58150999999999,2211,2211,0,28342,18443,9899,.010722455,.01045223,.01126507,.029538289,.029538289,,,0,0,31,,,0,,,,
Aomori,22399,138,1,3.75,96.84800380785143,1263000,97.27442142857142,4345,4345,0,38446,26937,11509,.010611882,.010441014,.011034537,.020310856,.020310856,,,3,0,31,,,0,,,,
Aomori,22406,161,3,2.25,94.79680719520921,1263000,96.50670000000001,6025,5813,212,43071,30210,12861,.010517492,.010254356,.01119211,.017661009,.017518481,.022732146,,4,3,31,,,0,,,,
Aomori,22413,171,1,-.5,94.79680719520921,1263000,96.50670000000001,16303,14667,1636,51928,34493,17435,.010120135,.0099475468,.010479849,.01661454,.016060313,.024057409,,4,5,31,,,0,,,,
Aomori,22420,206,1,-5,94.79680719520921,1263000,96.50670000000001,35397,31860,3537,66790,40638,26152,.010373716,.010248118,.010575113,.015127964,.014707511,.020374542,,5,3,31,,,0,,,,
Aomori,22427,183,2,-2,94.79680719520921,1263000,96.50670000000001,71899,65360,6539,76307,47256,29051,.010366556,.010606993,.009997908,.014429703,.014021569,.020350557,,1,4,31,,,0,,,,
Aomori,22434,76,0,2.75,94.79680719520921,1263000,96.50594571428569,112266,98633,13633,86880,52994,33886,.010524939,.010930315,.0099479528,.012474,.012177108,.015145607,,4,1,31,,,0,,,,
Aomori,22441,31,0,5.5,,1263000,96.50581999999999,173630,139989,33641,93434,54745,38689,.01025857,.010514087,.0099175274,.011910886,.011313373,.015265973,,2,4,31,,,0,,,,
Aomori,22448,5,1,2.5,,1263000,96.50581999999999,243593,174320,69273,102613,57799,44814,.010457655,.010523918,.010373414,.011184358,.010287184,.014329076,,0,1,31,,,0,,,,
Aomori,22455,24,0,2.75,,1263000,96.50581999999999,332163,223178,108985,109811,60309,49502,.010503792,.010463223,.010553645,.011175084,.010423236,.013111845,,0,0,31,,,0,,,,
Aomori,22462,43,0,3.5,,1263000,96.30904857142856,412964,265196,147768,114688,62375,52313,.010460081,.010434322,.010490961,.010822306,.010341482,.011807564,,0,0,31,,,0,,,,
Aomori,22469,19,0,1.25,,1263000,96.16146999999999,516586,331928,184658,119037,64273,54764,.010398506,.010387057,.010411975,.010583657,.010566177,.010615225,,0,0,31,,,0,,,,
Aomori,22476,40,0,3,,1263000,96.16146999999999,630823,401249,229574,125082,66819,58263,.010556836,.01049238,.010631738,.010838368,.011062303,.010468001,,1,0,31,,,0,,,,
Aomori,22483,37,0,9.875,,1263000,96.16146999999999,710813,433269,277544,126238,67229,59009,.010449264,.010411714,.010492377,.010827989,.010888028,.010735577,,0,,,,,0,,,,
Chiba,21937,0,0,,100.0000005111151,6255000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21944,1,0,,99.88306783496338,6255000,101.6570571428572,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21951,2,0,,99.59073614458407,6255000,100.7227,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21958,1,0,-7.125,99.59073614458407,6255000,100.7227,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21965,6,0,1.25,99.59073614458407,6255000,100.7227,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21972,4,0,-3.5,98.84573818426091,6255000,100.1425671428572,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21979,7,0,-13.75,94.37575042232199,6255000,96.66177000000002,,,,,,,,,,,,,,,,,,,0,,,,
Chiba,21986,10,0,-1.25,94.37575042232199,6255000,96.66177000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,21993,13,0,4.5,94.37575042232199,6255000,96.66177000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22000,114,1,-3.5,94.37575042232199,6255000,96.66177000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22007,104,0,-10.75,88.43840608653277,6255000,91.86181285714285,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22014,208,4,-19.75,86.06346835221709,6255000,89.94183,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22021,215,6,-22.75,86.06346835221709,6255000,89.94183,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22028,121,15,-28,86.06346835221709,6255000,89.94183,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22035,45,8,-26.75,85.05784620076267,6255000,88.70964428571428,,,,,,,,,,,,,,0,,,,,0,,,,
Chiba,22042,19,6,-31.25,83.71701666549014,6255000,87.06673000000001,,,,,,,,,,,,,,12,,,,,0,,,,
Chiba,22049,18,2,-22.25,83.71701666549014,6255000,87.06673000000001,,,,,,,,,,,,,,11,12,82,,,0,,,,
Chiba,22056,6,2,-31,83.71701666549014,6255000,87.06673000000001,,,,,,,,,,,,,,6,10,82,,,0,,,,
Chiba,22063,4,1,-17.75,83.71701666549014,6255000,87.06673000000001,,,,,,,,,,,,,,4,6,82,,,0,,,,
Chiba,22070,6,0,-13.5,91.49684943586347,6255000,94.20556000000001,,,,,,,,,,,,,,4,4,82,,,0,,,,
Chiba,22077,12,0,-15,91.49684943586347,6255000,94.20556000000001,,,,,,,,,,,,,,3,4,82,,,0,,,,
Chiba,22084,5,0,-10.5,91.49684943586347,6255000,94.20556000000001,,,,,,,,,,,,,,2,3,82,,,0,,,,
Chiba,22091,25,0,-11.75,91.49684943586347,6255000,94.20556000000001,,,,,,,,,,,,,,2,2,82,,,0,,,,
Chiba,22098,59,0,-15,91.94093897929095,6255000,94.09975285714283,,,,,,,,,,,,,,1,2,82,,,0,,,,
Chiba,22105,107,1,-14.25,92.11857479666195,6255000,94.05742999999998,,,,,,,,,,,,,,0,1,82,,,0,,,,
Chiba,22112,179,0,-15.75,92.11857479666195,6255000,94.05742999999998,,,,,,,,,,,,,,2,0,82,,,0,,,,
Chiba,22119,175,0,-13.5,92.11857479666195,6255000,94.05742999999998,,,,,,,,,,,,,,6,2,82,,,0,,,,
Chiba,22126,304,3,-12.5,92.31087297059308,6255000,94.35123857142857,,,,,,,,,,,,,,7,5,82,,,0,,,,
Chiba,22133,380,5,-11,92.79161840542091,6255000,95.08576000000001,,,,,,,,,,,,,,6,6,101,,,0,,,,
Chiba,22140,298,2,-12,92.79161840542091,6255000,95.08576000000001,,,,,,,,,,,,,,6,5,101,,,0,,,,
Chiba,22147,312,3,-15,92.79161840542091,6255000,95.08576000000001,,,,,,,,,,,,,,9,8,101,,,0,,,,
Chiba,22154,259,3,-13.5,92.79161840542091,6255000,95.08576000000001,,,,,,,,,,,,,,10,9,101,,,0,,,,
Chiba,22161,178,2,-13.75,94.23159572584207,6255000,96.64671999999999,,,,,,,,,,,,,,10,9,101,,,0,,,,
Chiba,22168,193,3,-12,94.47159194591225,6255000,96.90688,,,,,,,,,,,,,,8,8,101,,,0,,,,
Chiba,22175,233,1,-8.5,94.47159194591225,6255000,96.90688,,,,,,,,,,,,,,6,7,101,,,0,,,,
Chiba,22182,168,2,-19.25,94.47159194591225,6255000,96.90688,,,,,,,,,,,,,,8,6,101,,,0,,,,
Chiba,22189,241,2,-9,95.3986032293645,6255000,97.50942857142857,,,,,,,,,,,,,,9,6,101,,,0,,,,
Chiba,22196,263,1,-15.75,96.09386169195366,6255000,97.96133999999999,,,,,,,,,,,,,,13,10,101,,,0,,,,
Chiba,22203,220,3,-11,96.09386169195366,6255000,97.96133999999999,,,,,,,,,,,,,,10,12,101,,,0,,,,
Chiba,22210,281,1,-7.75,96.09386169195366,6255000,97.96133999999999,,,,,,,,,,,,,,10,9,101,,,0,,,,
Chiba,22217,247,4,-7.75,96.07296268652952,6255000,97.99135714285717,,,,,,,,,,,,,,9,11,101,,,0,,,,
Chiba,22224,296,1,-10.5,95.94756865398462,6255000,98.17146000000001,,,,,,,,,,,,,,9,10,101,,,0,,,,
Chiba,22231,427,2,-9.5,95.94756865398462,6255000,98.17146000000001,,,,,,,,,,,,,,7,6,101,,,0,,,,
Chiba,22238,607,2,-9.25,95.94756865398462,6255000,98.17146000000001,,,,,,,,,,,,,,9,8,101,,,0,,,,
Chiba,22245,551,0,-11.5,95.94756865398462,6255000,98.17146000000001,,,,,,,,,,,,,,10,9,101,,,0,,,,
Chiba,22252,527,6,-11.5,95.36195052274404,6255000,97.69843714285714,,,,,,,,,,,,,,14,10,101,,,0,,,,
Chiba,22259,720,6,-12.25,95.26434750087061,6255000,97.61960000000001,,,,,,,,,,,,,,15,15,101,,,0,,,,
Chiba,22266,868,8,-12.25,95.26434750087061,6255000,97.61960000000001,,,,,,,,,,,,,,17,13,101,,,0,,,,
Chiba,22273,1162,8,-12,95.26434750087061,6255000,97.61960000000001,,,,,,,,,,,,,,20,18,101,,,0,,,,
Chiba,22280,1467,10,-26.25,94.88114617637162,6255000,96.85557714285714,,,,,,,,,,,,,,17,16,94,,,0,,,,
Chiba,22287,2564,15,-20.5,94.3702110770396,6255000,95.83687999999998,,,,,,,,,,,,,0,31,22,94,,,0,,,,
Chiba,22294,3117,30,-21.75,94.3702110770396,6255000,95.83687999999998,,,,,,,,,,,,,0,43,31,94,,,0,,,,
Chiba,22301,2940,42,-23.25,94.3702110770396,6255000,95.83687999999998,,,,,,,,,,,,,0,51,45,93,,,0,,,,
Chiba,22308,2076,39,-22.75,94.3702110770396,6255000,95.83687999999998,,,,,,,,,,,,,0,48,54,88,,,0,,,,
Chiba,22315,1428,50,-20.5,94.36829592161519,6255000,95.95091000000001,,,,,,,,,,,,,0,42,46,88,,,0,,,,
Chiba,22322,851,48,-18.5,94.36829592161519,6255000,95.95091000000001,,,,,,,,,,,,,0,30,44,93,,,0,,,,
Chiba,22329,994,47,-19,94.36829592161519,6255000,95.95091000000001,,,,,,,,,,,,,0,21,24,93,,,0,,,,
Chiba,22336,820,58,-17.5,94.36829592161519,6255000,95.95091000000001,,,,,,,,,,,,,0,25,21,92,,,0,,,,
Chiba,22343,843,27,-18.5,96.13038392803495,6255000,97.87823000000002,,,,,,,,,,,,,.027027027027027,22,28,92,,,0,,,,
Chiba,22350,723,28,-16.25,96.13038392803495,6255000,97.87823000000002,,,,,,,,,,,,,.1875,21,22,92,,,0,,,,
Chiba,22357,680,32,-12.5,96.13038392803495,6255000,97.87823000000002,,,,,,,,,,,,,0,19,21,92,,,0,,,,
Chiba,22364,697,20,-6.75,96.13038392803495,6255000,97.87823000000002,,,,,,,,,,,,,.037037037037037,23,22,92,,,0,,,,
Chiba,22371,716,15,-7.5,96.25367412904528,6255000,97.9140357142857,,,,,,,,,,,,,.1216216216216216,19,23,92,,,0,,,,
Chiba,22378,614,11,-12.75,96.34614177980303,6255000,97.94088999999998,,,,,,,,,,,,,.0909090909090909,15,14,92,,,0,,,,
Chiba,22385,861,14,-13.75,96.34614177980303,6255000,97.94088999999998,32,32,0,,,,,,,.002393597,.002393597,,.3007518796992481,12,15,92,,,0,,,,
Chiba,22392,896,16,-10,96.34614177980303,6255000,97.94088999999998,595,595,0,107186,70266,36920,.040551022,.039821956,.04201499,.0079490198,.0079490198,,.422360248447205,16,10,92,,,0,,,,
Chiba,22399,982,8,-12,95.50697424661978,6255000,97.35796999999999,3596,3596,0,145235,102528,42707,.04008783,.039740738,.040946387,.016809629,.016809629,,.5600000000000001,18,18,92,,,0,,,,
Chiba,22406,915,17,-14.5,93.40905541366168,6255000,95.90067000000001,5678,5642,36,160846,115257,45589,.039276924,.039122354,.039673209,.016643852,.017003143,.0038601758,.6947368421052632,17,19,92,,,0,,,,
Chiba,22413,1086,14,-13.5,93.40905541366168,6255000,95.90067000000001,25986,25425,561,202614,136902,65712,.039487001,.039481606,.03949824,.026482575,.027840285,.0082495147,.8333333333333334,20,17,94,,,0,,,,
Chiba,22420,840,11,-18,93.40905541366168,6255000,95.90067000000001,77135,73865,3270,257328,160839,96489,.039967775,.040560488,.039017361,.032965943,.034098253,.018836513,.7707317073170732,25,21,94,,,0,,,,
Chiba,22427,731,11,-10.5,93.40905541366168,6255000,95.90067000000001,195657,188929,6728,295847,182851,112996,.040191788,.041042391,.038887598,.039267201,.040530615,.020938758,.7245508982035929,19,26,94,,,0,,,,
Chiba,22434,693,13,-10.5,93.40905541366168,6255000,95.86967571428571,372088,345142,26946,334840,202019,132821,.040563654,.041667569,.038992416,.041343112,.042610802,.02993571,.8115942028985508,22,17,94,,,0,,,,
Chiba,22441,652,4,-10,,6255000,95.86451,672747,592233,80514,378605,220375,158230,.041568872,.042324264,.040560637,.046149928,.047861997,.036536507,,21,21,101,,,0,,,,
Chiba,22448,771,7,-12.5,,6255000,95.86451,1013906,805128,208778,410093,234137,175956,.041794032,.042631164,.040729783,.046552602,.047513194,.043185595,,16,21,101,,,0,,,,
Chiba,22455,761,3,-11.25,,6255000,95.86451,1366988,999476,367512,438976,246606,192370,.041989531,.042784549,.041012581,.045990087,.046679214,.044214897,,17,17,101,,,0,,,,
Chiba,22462,955,6,-21,,6255000,95.37716142857144,1741557,1181816,559741,460088,253947,206141,.041962173,.042481199,.04133996,.045639966,.046085648,.044726718,,17,17,101,,,0,,,,
Chiba,22469,1155,7,-12.5,,6255000,95.01165000000002,2177782,1414208,763574,480861,262092,218769,.042005729,.042356271,.041593336,.044617735,.04501811,.043894712,,16,16,101,,,0,,,,
Chiba,22476,1530,8,-12,,6255000,95.01165000000002,2616655,1644566,972089,496056,267056,229000,.041866787,.041934974,.04178755,.044957571,.045340143,.04432483,,17,16,101,,,0,,,,
Chiba,22483,1992,3,-10,,6255000,95.01165000000002,2940980,1794889,1146091,503873,269512,234361,.041707743,.041739158,.041671675,.044800673,.045105468,.044331525,,18,,,,,0,,,,
Ehime,21937,0,0,,100.000000137921,1352000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21944,0,0,,99.92042543055256,1352000,101.3887485714286,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21951,0,0,,99.72148866213152,1352000,99.78362000000001,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21958,0,0,-8,99.72148866213152,1352000,99.78362000000001,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21965,0,0,2,99.72148866213152,1352000,99.78362000000001,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21972,0,0,1.25,99.2173114343769,1352000,99.58075857142858,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21979,2,0,-7.25,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,,,,,,0,,,,
Ehime,21986,0,0,-3,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,21993,1,0,4.75,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22000,1,0,5.5,96.19224806784906,1352000,98.36359000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22007,17,1,0,91.02574333153611,1352000,94.67287571428572,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22014,9,1,-4,88.95914143701096,1352000,93.19659,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22021,15,1,-16.75,88.95914143701096,1352000,93.19659,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22028,2,0,-21.25,88.95914143701096,1352000,93.19659,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22035,1,0,-19.25,87.43379183270979,1352000,92.62425,,,,,,,,,,,,,,0,,,,,0,,,,
Ehime,22042,0,0,-20.75,85.39999236030827,1352000,91.86113,,,,,,,,,,,,,,2,,,,,0,,,,
Ehime,22049,23,0,-14,85.39999236030827,1352000,91.86113,,,,,,,,,,,,,,2,0,15,,,0,,,,
Ehime,22056,9,1,-12.75,85.39999236030827,1352000,91.86113,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22063,2,0,-10.5,85.39999236030827,1352000,91.86113,,,,,,,,,,,,,,1,1,15,,,0,,,,
Ehime,22070,0,0,-9.75,91.82542570339363,1352000,97.61374000000001,,,,,,,,,,,,,,1,1,15,,,0,,,,
Ehime,22077,0,0,-13.25,91.82542570339363,1352000,97.61374000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22084,0,0,-6,91.82542570339363,1352000,97.61374000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22091,0,0,-5.25,91.82542570339363,1352000,97.61374000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22098,0,1,-7.5,92.54181962159906,1352000,96.53445428571429,,,,,,,,,,,,,,0,1,15,,,0,,,,
Ehime,22105,0,0,-16,92.82837718888121,1352000,96.10274000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22112,0,0,-6.25,92.82837718888121,1352000,96.10274000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22119,3,0,-2.5,92.82837718888121,1352000,96.10274000000001,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22126,10,0,-4.75,93.0085903319153,1352000,96.1874057142857,,,,,,,,,,,,,,0,0,15,,,0,,,,
Ehime,22133,7,0,-1.75,93.45912318950046,1352000,96.39907000000001,,,,,,,,,,,,,,1,1,15,,,0,,,,
Ehime,22140,8,1,1,93.45912318950046,1352000,96.39907000000001,,,,,,,,,,,,,,0,1,33,,,0,,,,
Ehime,22147,4,0,-8.5,93.45912318950046,1352000,96.39907000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22154,0,0,-9.125,93.45912318950046,1352000,96.39907000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22161,0,0,-12.375,95.04584023759925,1352000,98.82684142857144,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22168,0,0,-11.375,95.31029307894904,1352000,99.23147000000002,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22175,0,0,-2.25,95.31029307894904,1352000,99.23147000000002,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22182,0,0,-6.5,95.31029307894904,1352000,99.23147000000002,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22189,1,0,-4.75,96.27689030692248,1352000,99.1761957142857,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22196,0,0,-5.25,97.00183822790257,1352000,99.13473999999998,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22203,1,0,-.75,97.00183822790257,1352000,99.13473999999998,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22210,0,0,-2.25,97.00183822790257,1352000,99.13473999999998,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22217,0,0,-.75,96.95044049763919,1352000,99.25198857142856,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22224,1,0,-5.25,96.64205411605893,1352000,99.95547999999998,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22231,12,0,-2.75,96.64205411605893,1352000,99.95547999999998,,,,,,,,,,,,,,0,0,33,,,0,,,,
Ehime,22238,79,0,-3.5,96.64205411605893,1352000,99.95547999999998,,,,,,,,,,,,,,2,0,33,,,0,,,,
Ehime,22245,103,0,-7.75,96.64205411605893,1352000,99.95547999999998,,,,,,,,,,,,,,4,3,33,,,0,,,,
Ehime,22252,34,0,-9.5,96.21850792425251,1352000,99.13344571428571,,,,,,,,,,,,,,5,6,33,,,0,,,,
Ehime,22259,14,2,-9.25,96.14791689228477,1352000,98.99644000000001,,,,,,,,,,,,,,2,2,33,,,0,,,,
Ehime,22266,16,3,-11.75,96.14791689228477,1352000,98.99644000000001,,,,,,,,,,,,,,3,2,33,,,0,,,,
Ehime,22273,40,0,-11.5,96.14791689228477,1352000,98.99644000000001,,,,,,,,,,,,,,4,4,33,,,0,,,,
Ehime,22280,69,2,-28.75,96.1397100795599,1352000,98.56820285714285,,,,,,,,,,,,,,3,3,33,,,0,,,,
Ehime,22287,178,0,-23.5,96.12876766259342,1352000,97.99721999999998,,,,,,,,,,,,,,2,4,33,,,0,,,,
Ehime,22294,149,1,-19.5,96.12876766259342,1352000,97.99721999999998,,,,,,,,,,,,,,3,4,33,,,0,,,,
Ehime,22301,129,3,-20.75,96.12876766259342,1352000,97.99721999999998,,,,,,,,,,,,,,3,4,33,,,0,,,,
Ehime,22308,53,1,-17.5,96.12876766259342,1352000,97.99721999999998,,,,,,,,,,,,,,3,4,33,,,0,,,,
Ehime,22315,20,4,-18,95.73192942549466,1352000,98.58951999999999,,,,,,,,,,,,,,2,3,33,,,0,,,,
Ehime,22322,16,0,-14.75,95.73192942549466,1352000,98.58951999999999,,,,,,,,,,,,,,1,1,33,,,0,,,,
Ehime,22329,21,1,-16.25,95.73192942549466,1352000,98.58951999999999,,,,,,,,,,,,,,1,1,33,,,0,,,,
Ehime,22336,13,0,-12,95.73192942549466,1352000,98.58951999999999,,,,,,,,,,,,,,1,1,33,,,0,,,,
Ehime,22343,3,1,-14,97.32432822394382,1352000,97.56600000000002,,,,,,,,,,,,,,1,2,33,,,0,,,,
Ehime,22350,8,0,-8.75,97.32432822394382,1352000,97.56600000000002,,,,,,,,,,,,,,1,1,33,,,0,,,,
Ehime,22357,10,0,-6,97.32432822394382,1352000,97.56600000000002,,,,,,,,,,,,,,1,1,33,,,0,,,,
Ehime,22364,194,0,-1.25,97.32432822394382,1352000,97.56600000000002,,,,,,,,,,,,,,0,1,33,,,0,,,,
Ehime,22371,208,0,-2,97.71716539705365,1352000,97.94105714285716,,,,,,,,,,,,,,1,0,33,,,0,,,,
Ehime,22378,224,0,-9.25,98.01179327688601,1352000,98.22235000000001,,,,,,,,,,,,,,7,4,33,,,0,,,,
Ehime,22385,245,3,-16.25,98.01179327688601,1352000,98.22235000000001,92,92,0,,,,,,,.0068815919,.0068815919,,,8,9,33,,,0,,,,
Ehime,22392,237,5,-11.75,98.01179327688601,1352000,98.22235000000001,993,993,0,36135,24625,11510,.013670732,.013955764,.013098389,.013266179,.013266179,,,11,8,33,,,0,,,,
Ehime,22399,189,13,-20.75,97.05243865356692,1352000,98.13952142857144,2447,2447,0,54275,40769,13506,.01498101,.015802415,.01294921,.011438589,.011438589,,,11,12,33,,,0,,,,
Ehime,22406,120,10,-17,94.65405209526921,1352000,97.93245,3050,3032,18,60266,45291,14975,.014716332,.015373388,.013031791,.0089404276,.0091374563,.0019300879,,8,12,33,,,0,,,,
Ehime,22413,119,11,-19.25,94.65405209526921,1352000,97.93245,7475,7052,423,74698,49689,25009,.01455773,.01432997,.015032438,.0076178419,.0077219149,.0062202225,,5,8,33,,,0,,,,
Ehime,22420,46,5,-18.75,94.65405209526921,1352000,97.93245,15468,13933,1535,96821,55591,41230,.015038083,.014018975,.01667222,.0066107111,.0064318818,.0088422168,,4,5,33,,,0,,,,
Ehime,22427,46,1,-14,94.65405209526921,1352000,97.93245,46755,43033,3722,108831,62309,46522,.014785049,.013985761,.016010556,.0093834521,.0092317956,.011583541,,4,4,33,,,0,,,,
Ehime,22434,14,2,-10,94.65405209526921,1352000,98.11545857142858,93017,82452,10565,115868,65718,50150,.014036643,.013554712,.014722594,.010335222,.010179421,.011737207,,4,4,19,,,0,,,,
Ehime,22441,10,1,-8.5,,1352000,98.14595999999999,156328,135785,20543,125139,70247,54892,.013739615,.013491333,.014071001,.010723981,.010973622,.0093222223,,4,4,19,,,0,,,,
Ehime,22448,13,0,-9.25,,1352000,98.14595999999999,236502,191001,45501,135362,73823,61539,.013795222,.013441534,.014244868,.010858782,.011271584,.0094118528,,4,4,19,,,0,,,,
Ehime,22455,3,0,-9.75,,1352000,98.14595999999999,330715,247629,83086,140763,76706,64057,.013464455,.013307996,.013656718,.011126368,.011565187,.0099959699,,3,3,19,,,0,,,,
Ehime,22462,3,0,-13.25,,1352000,98.31930285714286,445544,310077,135467,146816,78956,67860,.013390305,.013208053,.01360879,.011676111,.012091645,.010824638,,3,3,19,,,0,,,,
Ehime,22469,3,0,-12.5,,1352000,98.44930999999998,601693,391311,210382,151498,79878,71620,.013234144,.012908956,.013616713,.012327303,.0124565,.012093992,,2,2,19,,,0,,,,
Ehime,22476,36,0,-10,,1352000,98.44930999999998,679635,424322,255313,154941,80669,74272,.013076914,.012667202,.013553035,.011677022,.011698417,.011641635,,2,2,19,,,0,,,,
Ehime,22483,45,2,-2,,1352000,98.44930999999998,754428,452692,301736,157238,81438,75800,.013015268,.012612253,.01347798,.011492387,.011376127,.011671339,,2,,,,,0,,,,
Fukui,21937,0,0,,99.99999989187282,774000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21944,0,0,,100.0520718470163,774000,102.0080857142857,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21951,0,0,,100.1822517348749,774000,101.9513,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21958,0,0,-1.125,100.1822517348749,774000,101.9513,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21965,0,0,1.75,100.1822517348749,774000,101.9513,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21972,0,0,.75,99.67927358915851,774000,101.4545442857143,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21979,0,0,-3.5,96.66140471486058,774000,98.47401000000001,,,,,,,,,,,,,,,,,,,0,,,,
Fukui,21986,0,0,-3.25,96.66140471486058,774000,98.47401000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Fukui,21993,1,0,3,96.66140471486058,774000,98.47401000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Fukui,22000,12,0,1.5,96.66140471486058,774000,98.47401000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Fukui,22007,40,2,-3.5,91.90401444084843,774000,95.61450285714285,,,,,,,,,,,,,,0,,,,,0,,,,
Fukui,22014,35,0,-11.75,90.00105833124358,774000,94.47069999999998,,,,,,,,,,,,,,0,,,,,0,,,,
Fukui,22021,24,3,-17.75,90.00105833124358,774000,94.47069999999998,,,,,,,,,,,,,,0,,,,,0,,,,
